"jd_wk","year","lat_bin","lon_bin","day_count"
203,2018,35,-97,12
203,2018,35,-95,36
203,2018,35,-93,12
203,2018,35,-91,10
203,2018,35,-89,18
203,2018,35,-87,27
203,2018,35,-85,28
203,2018,35,-83,69
203,2018,35,-81,25
203,2018,35,-79,43
203,2018,35,-77,11
203,2018,35,25,1
203,2018,35,33,1
203,2018,35,127,3
203,2018,35,133,1
203,2018,37,-123,72
203,2018,37,-121,40
203,2018,37,-119,161
203,2018,37,-115,1
203,2018,37,-113,3
203,2018,37,-109,2
203,2018,37,-105,1
203,2018,37,-99,7
203,2018,37,-97,4
203,2018,37,-95,27
203,2018,37,-93,16
203,2018,37,-91,6
203,2018,37,-89,4
203,2018,37,-87,31
203,2018,37,-85,17
203,2018,37,-83,32
203,2018,37,-81,16
203,2018,37,-79,22
203,2018,37,-77,38
203,2018,37,-75,1
203,2018,37,23,1
203,2018,37,35,2
203,2018,37,127,1
203,2018,37,139,1
203,2018,39,-123,34
203,2018,39,-121,46
203,2018,39,-119,60
203,2018,39,-117,4
203,2018,39,-115,1
203,2018,39,-113,1
203,2018,39,-109,1
203,2018,39,-107,6
203,2018,39,-105,13
203,2018,39,-103,10
203,2018,39,-97,1
203,2018,39,-95,19
203,2018,39,-93,25
203,2018,39,-91,41
203,2018,39,-89,11
203,2018,39,-87,54
203,2018,39,-85,106
203,2018,39,-83,30
203,2018,39,-81,2
203,2018,39,-79,16
203,2018,39,-77,203
203,2018,39,-75,46
203,2018,39,-9,1
203,2018,39,21,1
203,2018,41,-125,1
203,2018,41,-123,6
203,2018,41,-121,3
203,2018,41,-117,3
203,2018,41,-113,1
203,2018,41,-111,25
203,2018,41,-107,1
203,2018,41,-105,17
203,2018,41,-101,1
203,2018,41,-97,23
203,2018,41,-95,6
203,2018,41,-93,10
203,2018,41,-91,1
203,2018,41,-89,39
203,2018,41,-87,121
203,2018,41,-85,9
203,2018,41,-83,104
203,2018,41,-81,212
203,2018,41,-79,38
203,2018,41,-77,17
203,2018,41,-75,118
203,2018,41,-73,93
203,2018,41,-71,15
203,2018,41,-69,2
203,2018,41,-9,1
203,2018,41,3,2
203,2018,41,13,2
203,2018,41,15,2
203,2018,41,17,1
203,2018,41,45,1
203,2018,43,-125,1
203,2018,43,-123,4
203,2018,43,-121,5
203,2018,43,-115,1
203,2018,43,-113,1
203,2018,43,-111,8
203,2018,43,-107,1
203,2018,43,-101,1
203,2018,43,-97,5
203,2018,43,-95,1
203,2018,43,-93,6
203,2018,43,-91,6
203,2018,43,-89,72
203,2018,43,-87,27
203,2018,43,-85,44
203,2018,43,-83,53
203,2018,43,-81,116
203,2018,43,-79,90
203,2018,43,-77,36
203,2018,43,-75,8
203,2018,43,-73,77
203,2018,43,-71,33
203,2018,43,-69,3
203,2018,43,-67,1
203,2018,43,-1,1
203,2018,43,1,1
203,2018,43,3,1
203,2018,43,5,1
203,2018,43,7,2
203,2018,43,11,1
203,2018,45,-125,4
203,2018,45,-123,15
203,2018,45,-121,3
203,2018,45,-117,3
203,2018,45,-113,3
203,2018,45,-111,7
203,2018,45,-95,8
203,2018,45,-93,85
203,2018,45,-91,5
203,2018,45,-89,3
203,2018,45,-87,11
203,2018,45,-85,14
203,2018,45,-83,8
203,2018,45,-81,25
203,2018,45,-79,102
203,2018,45,-77,61
203,2018,45,-75,76
203,2018,45,-73,90
203,2018,45,-71,5
203,2018,45,-69,13
203,2018,45,-67,5
203,2018,45,-65,2
203,2018,45,-63,6
203,2018,45,-61,1
203,2018,45,7,4
203,2018,45,9,2
203,2018,47,-123,20
203,2018,47,-121,21
203,2018,47,-117,3
203,2018,47,-113,1
203,2018,47,-111,3
203,2018,47,-97,3
203,2018,47,-95,11
203,2018,47,-93,5
203,2018,47,-91,5
203,2018,47,-87,3
203,2018,47,-85,10
203,2018,47,-83,5
203,2018,47,-81,5
203,2018,47,-79,13
203,2018,47,-75,3
203,2018,47,-71,1
203,2018,47,-63,3
203,2018,47,-61,9
203,2018,47,-59,1
203,2018,47,-53,1
203,2018,47,3,1
203,2018,47,7,1
203,2018,47,9,6
203,2018,47,11,1
203,2018,47,15,1
203,2018,49,-125,3
203,2018,49,-123,13
203,2018,49,-121,8
203,2018,49,-119,6
203,2018,49,-117,2
203,2018,49,-115,1
203,2018,49,-113,3
203,2018,49,-109,1
203,2018,49,-101,1
203,2018,49,-99,1
203,2018,49,-97,5
203,2018,49,-95,22
203,2018,49,-93,4
203,2018,49,-89,17
203,2018,49,-87,5
203,2018,49,-81,2
203,2018,49,-57,1
203,2018,49,-55,1
203,2018,49,-53,2
203,2018,49,-3,1
203,2018,49,-1,1
203,2018,49,1,1
203,2018,49,3,1
203,2018,49,5,2
203,2018,49,9,2
203,2018,49,15,1
203,2018,51,-125,2
203,2018,51,-115,2
203,2018,51,-109,1
203,2018,51,-107,1
203,2018,51,-105,1
203,2018,51,-97,1
203,2018,51,-93,1
203,2018,51,-5,1
203,2018,51,-3,2
203,2018,51,-1,8
203,2018,51,1,1
203,2018,51,3,2
203,2018,51,5,3
203,2018,51,7,2
203,2018,51,13,1
203,2018,51,19,1
203,2018,53,-117,1
203,2018,53,-113,1
203,2018,53,-3,4
203,2018,53,-1,2
203,2018,53,1,2
203,2018,53,5,2
203,2018,53,7,2
203,2018,53,11,1
203,2018,55,-111,2
203,2018,55,-1,3
203,2018,55,7,2
203,2018,55,9,1
203,2018,55,11,1
203,2018,55,13,1
203,2018,55,37,1
203,2018,57,-105,1
203,2018,57,9,1
203,2018,57,11,2
203,2018,61,-135,1
203,2018,61,11,1
203,2018,61,25,2
203,2018,65,-139,1
203,2018,65,-101,1
210,2015,-31,31,1
210,2015,-29,31,1
210,2015,1,103,1
210,2015,9,-85,1
210,2015,9,-83,1
210,2015,9,-79,1
210,2015,11,-85,3
210,2015,15,-97,18
210,2015,15,-93,1
210,2015,17,-97,5
210,2015,17,-95,3
210,2015,17,-93,7
210,2015,17,-91,2
210,2015,17,-89,16
210,2015,19,-101,1
210,2015,19,-99,25
210,2015,19,-97,3
210,2015,19,-95,1
210,2015,19,-89,1
210,2015,19,73,1
210,2015,21,-105,9
210,2015,21,-103,4
210,2015,21,-101,6
210,2015,21,-99,10
210,2015,21,-97,1
210,2015,21,-91,1
210,2015,21,-89,59
210,2015,21,-87,1
210,2015,23,-107,32
210,2015,23,-101,2
210,2015,23,-99,1
210,2015,23,121,1
210,2015,25,-101,6
210,2015,25,-81,1
210,2015,25,93,1
210,2015,27,-99,4
210,2015,27,-97,6
210,2015,27,-81,4
210,2015,29,-111,1
210,2015,29,-103,1
210,2015,29,-99,3
210,2015,29,-97,3
210,2015,29,-95,20
210,2015,29,-81,22
210,2015,31,-111,15
210,2015,31,-107,1
210,2015,31,-105,29
210,2015,31,-103,1
210,2015,31,-99,2
210,2015,31,-97,9
210,2015,31,-95,5
210,2015,31,-93,1
210,2015,31,-91,4
210,2015,31,-87,4
210,2015,31,-85,1
210,2015,31,-81,1
210,2015,33,-119,5
210,2015,33,-117,15
210,2015,33,-111,1
210,2015,33,-107,1
210,2015,33,-105,1
210,2015,33,-101,1
210,2015,33,-99,1
210,2015,33,-97,58
210,2015,33,-95,3
210,2015,33,-93,1
210,2015,33,-85,2
210,2015,33,-83,4
210,2015,33,-81,5
210,2015,35,-119,15
210,2015,35,-117,11
210,2015,35,-115,2
210,2015,35,-113,4
210,2015,35,-111,1
210,2015,35,-109,2
210,2015,35,-99,3
210,2015,35,-97,11
210,2015,35,-95,40
210,2015,35,-87,21
210,2015,35,-85,1
210,2015,35,-83,3
210,2015,35,-81,9
210,2015,35,-79,15
210,2015,35,-77,1
210,2015,37,-123,25
210,2015,37,-121,3
210,2015,37,-119,2
210,2015,37,-115,2
210,2015,37,-113,4
210,2015,37,-97,7
210,2015,37,-95,3
210,2015,37,-87,1
210,2015,37,-81,3
210,2015,37,-79,3
210,2015,37,-77,2
210,2015,37,-25,1
210,2015,39,-123,18
210,2015,39,-121,21
210,2015,39,-119,10
210,2015,39,-115,1
210,2015,39,-105,8
210,2015,39,-93,1
210,2015,39,-91,5
210,2015,39,-89,10
210,2015,39,-87,1
210,2015,39,-85,10
210,2015,39,-83,3
210,2015,39,-81,2
210,2015,39,-79,2
210,2015,39,-77,43
210,2015,39,-75,2
210,2015,41,-107,3
210,2015,41,-105,1
210,2015,41,-97,1
210,2015,41,-93,1
210,2015,41,-89,11
210,2015,41,-87,42
210,2015,41,-83,20
210,2015,41,-81,28
210,2015,41,-79,4
210,2015,41,-77,7
210,2015,41,-75,9
210,2015,41,-73,6
210,2015,41,-71,1
210,2015,41,-7,1
210,2015,43,-93,1
210,2015,43,-89,2
210,2015,43,-85,5
210,2015,43,-83,21
210,2015,43,-81,2
210,2015,43,-79,6
210,2015,43,-75,1
210,2015,43,-73,23
210,2015,43,-71,7
210,2015,43,23,2
210,2015,45,-123,1
210,2015,45,-115,3
210,2015,45,-95,1
210,2015,45,-93,3
210,2015,45,-91,2
210,2015,45,-87,2
210,2015,45,-85,1
210,2015,45,-83,1
210,2015,45,-81,2
210,2015,45,-79,3
210,2015,45,-77,6
210,2015,45,-75,6
210,2015,45,-73,36
210,2015,45,-71,4
210,2015,45,-69,4
210,2015,45,-65,3
210,2015,45,11,1
210,2015,47,-123,6
210,2015,47,-121,6
210,2015,47,-113,1
210,2015,47,-101,2
210,2015,47,-95,1
210,2015,47,-89,1
210,2015,47,-87,1
210,2015,47,-85,1
210,2015,47,-83,1
210,2015,47,-71,1
210,2015,47,5,1
210,2015,47,11,1
210,2015,49,-123,2
210,2015,49,-117,1
210,2015,49,3,1
210,2015,51,-119,1
210,2015,51,7,5
210,2015,53,13,1
210,2015,61,21,1
210,2016,9,-79,1
210,2016,11,-61,1
210,2016,13,-87,2
210,2016,13,101,2
210,2016,15,-97,11
210,2016,15,-95,12
210,2016,15,-87,2
210,2016,17,-97,11
210,2016,17,-95,1
210,2016,17,-93,4
210,2016,17,-91,2
210,2016,19,-155,1
210,2016,19,-105,2
210,2016,19,-103,2
210,2016,19,-101,2
210,2016,19,-99,72
210,2016,19,-97,56
210,2016,19,-95,8
210,2016,19,-93,2
210,2016,19,-89,7
210,2016,19,-71,6
210,2016,19,-69,11
210,2016,19,73,5
210,2016,21,-105,3
210,2016,21,-103,13
210,2016,21,-101,11
210,2016,21,-99,39
210,2016,21,-97,3
210,2016,21,-87,1
210,2016,23,-107,13
210,2016,23,-101,4
210,2016,23,-99,9
210,2016,23,87,2
210,2016,23,115,1
210,2016,25,-107,1
210,2016,25,-101,24
210,2016,25,-99,2
210,2016,25,-81,8
210,2016,27,-99,23
210,2016,27,-97,3
210,2016,27,-83,2
210,2016,27,-81,2
210,2016,29,-107,1
210,2016,29,-101,7
210,2016,29,-99,11
210,2016,29,-97,6
210,2016,29,-95,12
210,2016,29,-81,1
210,2016,31,-117,1
210,2016,31,-111,9
210,2016,31,-109,1
210,2016,31,-105,17
210,2016,31,-99,10
210,2016,31,-97,27
210,2016,31,-93,1
210,2016,31,-91,5
210,2016,31,-89,2
210,2016,31,-87,9
210,2016,31,-85,30
210,2016,31,-83,14
210,2016,33,-119,8
210,2016,33,-117,55
210,2016,33,-111,6
210,2016,33,-109,2
210,2016,33,-99,1
210,2016,33,-97,54
210,2016,33,-95,1
210,2016,33,-87,10
210,2016,33,-85,5
210,2016,33,-83,8
210,2016,33,-81,1
210,2016,35,-119,16
210,2016,35,-117,4
210,2016,35,-107,4
210,2016,35,-105,3
210,2016,35,-101,2
210,2016,35,-99,1
210,2016,35,-97,1
210,2016,35,-95,1
210,2016,35,-93,4
210,2016,35,-87,21
210,2016,35,-85,5
210,2016,35,-83,6
210,2016,35,-81,5
210,2016,35,-79,20
210,2016,37,-123,53
210,2016,37,-121,13
210,2016,37,-119,77
210,2016,37,-107,5
210,2016,37,-105,18
210,2016,37,-103,2
210,2016,37,-97,4
210,2016,37,-95,7
210,2016,37,-93,6
210,2016,37,-89,3
210,2016,37,-87,2
210,2016,37,-85,2
210,2016,37,-83,3
210,2016,37,-81,4
210,2016,37,-79,10
210,2016,37,-77,10
210,2016,37,-75,5
210,2016,37,127,1
210,2016,39,-123,36
210,2016,39,-121,6
210,2016,39,-119,17
210,2016,39,-117,4
210,2016,39,-111,4
210,2016,39,-107,8
210,2016,39,-105,6
210,2016,39,-103,1
210,2016,39,-93,4
210,2016,39,-91,5
210,2016,39,-89,5
210,2016,39,-87,2
210,2016,39,-85,22
210,2016,39,-83,4
210,2016,39,-81,22
210,2016,39,-79,11
210,2016,39,-77,65
210,2016,39,-75,23
210,2016,41,-125,4
210,2016,41,-123,6
210,2016,41,-121,1
210,2016,41,-119,1
210,2016,41,-111,5
210,2016,41,-109,1
210,2016,41,-107,13
210,2016,41,-105,18
210,2016,41,-101,2
210,2016,41,-95,2
210,2016,41,-93,1
210,2016,41,-91,2
210,2016,41,-89,24
210,2016,41,-87,21
210,2016,41,-85,1
210,2016,41,-83,6
210,2016,41,-81,31
210,2016,41,-79,4
210,2016,41,-77,6
210,2016,41,-75,39
210,2016,41,-73,25
210,2016,41,-71,7
210,2016,41,-9,2
210,2016,41,15,1
210,2016,41,23,1
210,2016,43,-121,1
210,2016,43,-113,4
210,2016,43,-107,3
210,2016,43,-99,1
210,2016,43,-91,2
210,2016,43,-89,57
210,2016,43,-87,11
210,2016,43,-85,6
210,2016,43,-83,15
210,2016,43,-81,18
210,2016,43,-79,19
210,2016,43,-77,9
210,2016,43,-75,3
210,2016,43,-73,29
210,2016,43,-71,16
210,2016,43,3,1
210,2016,45,-125,4
210,2016,45,-111,13
210,2016,45,-97,16
210,2016,45,-93,14
210,2016,45,-91,1
210,2016,45,-89,1
210,2016,45,-87,1
210,2016,45,-85,2
210,2016,45,-81,1
210,2016,45,-79,36
210,2016,45,-77,3
210,2016,45,-75,8
210,2016,45,-73,30
210,2016,45,-69,1
210,2016,45,-65,2
210,2016,45,1,2
210,2016,45,3,1
210,2016,45,5,1
210,2016,45,11,3
210,2016,47,-123,1
210,2016,47,-121,6
210,2016,47,-117,14
210,2016,47,-97,1
210,2016,47,-95,2
210,2016,47,-93,1
210,2016,47,-91,1
210,2016,47,-85,1
210,2016,47,-63,2
210,2016,47,-53,1
210,2016,47,-1,2
210,2016,47,5,1
210,2016,49,-123,2
210,2016,49,-117,3
210,2016,49,-113,1
210,2016,49,-97,1
210,2016,51,-93,2
210,2016,51,7,1
210,2016,51,9,1
210,2016,51,13,1
210,2016,53,-1,1
210,2016,61,25,2
210,2017,-27,153,1
210,2017,-25,31,1
210,2017,-7,107,6
210,2017,1,7,1
210,2017,1,103,7
210,2017,3,101,8
210,2017,5,-75,1
210,2017,7,-75,1
210,2017,9,-85,2
210,2017,9,-81,1
210,2017,9,-79,3
210,2017,9,77,1
210,2017,11,-87,12
210,2017,11,-85,15
210,2017,13,77,6
210,2017,15,-97,30
210,2017,15,-93,3
210,2017,15,-91,2
210,2017,15,-89,1
210,2017,17,-97,3
210,2017,17,-93,26
210,2017,17,-91,5
210,2017,17,-89,4
210,2017,19,-105,4
210,2017,19,-103,3
210,2017,19,-101,11
210,2017,19,-99,52
210,2017,19,-97,25
210,2017,19,-95,2
210,2017,19,-89,1
210,2017,19,-77,2
210,2017,19,-67,2
210,2017,21,-105,6
210,2017,21,-103,7
210,2017,21,-101,10
210,2017,21,-99,10
210,2017,21,-97,2
210,2017,21,-89,7
210,2017,21,-87,5
210,2017,21,-79,22
210,2017,21,-77,21
210,2017,23,-107,7
210,2017,23,-101,1
210,2017,23,-99,3
210,2017,23,-97,4
210,2017,23,87,1
210,2017,23,109,1
210,2017,25,-107,1
210,2017,25,-103,3
210,2017,25,-101,24
210,2017,25,-99,3
210,2017,27,-109,1
210,2017,27,-99,49
210,2017,27,-97,24
210,2017,27,-83,6
210,2017,27,-81,11
210,2017,29,-111,2
210,2017,29,-107,1
210,2017,29,-99,11
210,2017,29,-95,29
210,2017,29,-83,41
210,2017,29,-81,19
210,2017,31,-117,1
210,2017,31,-111,39
210,2017,31,-109,3
210,2017,31,-103,1
210,2017,31,-99,6
210,2017,31,-97,26
210,2017,31,-95,8
210,2017,31,-93,1
210,2017,31,-91,8
210,2017,31,-89,3
210,2017,31,-87,1
210,2017,31,-85,6
210,2017,31,-83,2
210,2017,31,-81,1
210,2017,33,-119,3
210,2017,33,-117,55
210,2017,33,-115,5
210,2017,33,-111,21
210,2017,33,-109,10
210,2017,33,-107,4
210,2017,33,-105,2
210,2017,33,-99,12
210,2017,33,-97,125
210,2017,33,-95,2
210,2017,33,-93,5
210,2017,33,-87,16
210,2017,33,-85,9
210,2017,33,-83,5
210,2017,33,-81,28
210,2017,33,-79,6
210,2017,35,-121,1
210,2017,35,-119,68
210,2017,35,-117,13
210,2017,35,-113,22
210,2017,35,-111,6
210,2017,35,-109,1
210,2017,35,-107,2
210,2017,35,-101,1
210,2017,35,-97,7
210,2017,35,-95,23
210,2017,35,-93,22
210,2017,35,-89,4
210,2017,35,-87,18
210,2017,35,-85,10
210,2017,35,-83,53
210,2017,35,-81,38
210,2017,35,-79,42
210,2017,35,-77,5
210,2017,35,-75,17
210,2017,37,-123,61
210,2017,37,-121,16
210,2017,37,-119,57
210,2017,37,-115,7
210,2017,37,-111,1
210,2017,37,-107,4
210,2017,37,-105,9
210,2017,37,-101,1
210,2017,37,-97,4
210,2017,37,-95,4
210,2017,37,-93,10
210,2017,37,-91,24
210,2017,37,-89,2
210,2017,37,-87,7
210,2017,37,-85,4
210,2017,37,-83,28
210,2017,37,-81,7
210,2017,37,-79,16
210,2017,37,-77,28
210,2017,37,-75,2
210,2017,37,141,1
210,2017,39,-123,26
210,2017,39,-121,21
210,2017,39,-119,13
210,2017,39,-115,1
210,2017,39,-109,2
210,2017,39,-107,3
210,2017,39,-105,18
210,2017,39,-97,1
210,2017,39,-95,5
210,2017,39,-93,8
210,2017,39,-91,39
210,2017,39,-89,9
210,2017,39,-87,18
210,2017,39,-85,33
210,2017,39,-83,34
210,2017,39,-81,5
210,2017,39,-79,30
210,2017,39,-77,204
210,2017,39,-75,36
210,2017,41,-125,4
210,2017,41,-123,23
210,2017,41,-121,11
210,2017,41,-111,18
210,2017,41,-107,3
210,2017,41,-105,11
210,2017,41,-99,2
210,2017,41,-97,6
210,2017,41,-95,5
210,2017,41,-93,5
210,2017,41,-91,3
210,2017,41,-89,17
210,2017,41,-87,70
210,2017,41,-83,37
210,2017,41,-81,97
210,2017,41,-79,29
210,2017,41,-77,24
210,2017,41,-75,105
210,2017,41,-73,84
210,2017,41,-71,21
210,2017,41,-69,3
210,2017,41,-1,1
210,2017,41,1,1
210,2017,41,3,1
210,2017,41,21,1
210,2017,43,-125,1
210,2017,43,-123,14
210,2017,43,-121,2
210,2017,43,-115,1
210,2017,43,-113,3
210,2017,43,-111,1
210,2017,43,-109,1
210,2017,43,-103,2
210,2017,43,-95,1
210,2017,43,-93,1
210,2017,43,-91,2
210,2017,43,-89,36
210,2017,43,-87,13
210,2017,43,-85,22
210,2017,43,-83,18
210,2017,43,-81,71
210,2017,43,-79,65
210,2017,43,-77,37
210,2017,43,-75,23
210,2017,43,-73,119
210,2017,43,-71,49
210,2017,43,-69,2
210,2017,43,-3,1
210,2017,43,3,5
210,2017,43,25,1
210,2017,43,45,1
210,2017,45,-125,9
210,2017,45,-123,5
210,2017,45,-121,8
210,2017,45,-119,1
210,2017,45,-111,16
210,2017,45,-97,4
210,2017,45,-95,3
210,2017,45,-93,39
210,2017,45,-91,9
210,2017,45,-89,5
210,2017,45,-85,16
210,2017,45,-83,3
210,2017,45,-81,32
210,2017,45,-79,45
210,2017,45,-77,44
210,2017,45,-75,20
210,2017,45,-73,59
210,2017,45,-71,3
210,2017,45,-69,11
210,2017,45,-67,8
210,2017,45,-65,13
210,2017,45,-63,6
210,2017,45,9,2
210,2017,45,11,2
210,2017,47,-123,9
210,2017,47,-121,2
210,2017,47,-117,1
210,2017,47,-115,2
210,2017,47,-105,1
210,2017,47,-95,7
210,2017,47,-93,1
210,2017,47,-91,4
210,2017,47,-87,1
210,2017,47,-85,4
210,2017,47,-83,2
210,2017,47,-79,3
210,2017,47,-73,1
210,2017,47,-65,9
210,2017,47,-63,3
210,2017,47,-61,1
210,2017,47,-53,1
210,2017,47,3,1
210,2017,47,5,1
210,2017,47,9,1
210,2017,47,11,2
210,2017,47,13,2
210,2017,49,-123,19
210,2017,49,-121,13
210,2017,49,-115,2
210,2017,49,-113,3
210,2017,49,-109,5
210,2017,49,-97,3
210,2017,49,-95,4
210,2017,49,-91,2
210,2017,49,-89,2
210,2017,49,-85,1
210,2017,49,3,4
210,2017,49,7,4
210,2017,49,9,1
210,2017,49,17,2
210,2017,49,19,2
210,2017,51,-115,1
210,2017,51,-107,2
210,2017,51,-95,3
210,2017,51,-3,1
210,2017,51,-1,3
210,2017,51,5,2
210,2017,51,15,1
210,2017,53,-113,3
210,2017,53,1,1
210,2017,53,7,1
210,2017,53,11,1
210,2017,53,23,1
210,2017,55,13,1
210,2017,57,13,1
210,2017,59,-155,1
210,2017,61,11,2
210,2017,63,-115,2
210,2017,65,-149,1
210,2017,65,-127,1
210,2017,69,-133,1
210,2018,-31,31,2
210,2018,-27,19,2
210,2018,-25,149,1
210,2018,-17,25,1
210,2018,-15,-47,1
210,2018,-15,27,3
210,2018,1,103,8
210,2018,3,-77,1
210,2018,9,-85,1
210,2018,9,-79,1
210,2018,11,-85,2
210,2018,11,-61,1
210,2018,11,77,2
210,2018,13,-89,1
210,2018,13,-87,7
210,2018,13,-61,1
210,2018,13,77,1
210,2018,13,79,1
210,2018,15,-97,21
210,2018,15,-91,1
210,2018,15,-89,3
210,2018,15,-87,2
210,2018,17,-97,1
210,2018,17,-93,28
210,2018,17,-89,1
210,2018,17,-87,1
210,2018,19,-101,17
210,2018,19,-99,52
210,2018,19,-97,31
210,2018,19,-91,2
210,2018,19,-89,2
210,2018,19,-75,2
210,2018,19,-65,2
210,2018,19,73,2
210,2018,21,-105,10
210,2018,21,-103,1
210,2018,21,-101,25
210,2018,21,-99,30
210,2018,21,-89,8
210,2018,21,-87,10
210,2018,23,-107,18
210,2018,23,-105,5
210,2018,23,-103,1
210,2018,23,-101,2
210,2018,23,-99,8
210,2018,23,87,3
210,2018,23,113,1
210,2018,23,115,2
210,2018,23,121,4
210,2018,25,-111,4
210,2018,25,-107,12
210,2018,25,-101,108
210,2018,25,-97,4
210,2018,25,-81,43
210,2018,25,87,6
210,2018,25,121,1
210,2018,27,-109,2
210,2018,27,-101,5
210,2018,27,-99,40
210,2018,27,-97,62
210,2018,27,-83,12
210,2018,27,-81,12
210,2018,27,89,2
210,2018,27,91,1
210,2018,29,-111,1
210,2018,29,-107,7
210,2018,29,-103,6
210,2018,29,-99,53
210,2018,29,-97,10
210,2018,29,-95,44
210,2018,29,-93,1
210,2018,29,-91,3
210,2018,29,-85,1
210,2018,29,-83,25
210,2018,29,-81,63
210,2018,29,-15,1
210,2018,31,-111,56
210,2018,31,-109,12
210,2018,31,-107,3
210,2018,31,-105,1
210,2018,31,-103,5
210,2018,31,-101,1
210,2018,31,-99,10
210,2018,31,-97,71
210,2018,31,-95,35
210,2018,31,-93,11
210,2018,31,-91,16
210,2018,31,-89,37
210,2018,31,-87,5
210,2018,31,-85,5
210,2018,31,-83,5
210,2018,31,-81,6
210,2018,33,-119,33
210,2018,33,-117,53
210,2018,33,-113,1
210,2018,33,-111,20
210,2018,33,-109,3
210,2018,33,-107,3
210,2018,33,-103,8
210,2018,33,-101,7
210,2018,33,-99,3
210,2018,33,-97,94
210,2018,33,-95,9
210,2018,33,-93,10
210,2018,33,-91,2
210,2018,33,-89,6
210,2018,33,-87,9
210,2018,33,-85,22
210,2018,33,-83,11
210,2018,33,-81,20
210,2018,33,-79,6
210,2018,33,35,1
210,2018,33,133,1
210,2018,35,-121,1
210,2018,35,-119,49
210,2018,35,-117,13
210,2018,35,-111,1
210,2018,35,-107,3
210,2018,35,-105,1
210,2018,35,-101,1
210,2018,35,-97,24
210,2018,35,-95,79
210,2018,35,-93,13
210,2018,35,-91,7
210,2018,35,-89,10
210,2018,35,-87,15
210,2018,35,-85,28
210,2018,35,-83,36
210,2018,35,-81,26
210,2018,35,-79,51
210,2018,35,-77,7
210,2018,35,-75,1
210,2018,35,25,1
210,2018,37,-123,82
210,2018,37,-121,21
210,2018,37,-119,96
210,2018,37,-117,1
210,2018,37,-113,1
210,2018,37,-109,1
210,2018,37,-107,1
210,2018,37,-105,4
210,2018,37,-99,6
210,2018,37,-97,5
210,2018,37,-95,10
210,2018,37,-93,14
210,2018,37,-91,3
210,2018,37,-89,13
210,2018,37,-87,34
210,2018,37,-85,16
210,2018,37,-83,13
210,2018,37,-81,23
210,2018,37,-79,19
210,2018,37,-77,19
210,2018,37,-75,9
210,2018,37,25,1
210,2018,37,127,9
210,2018,39,-123,30
210,2018,39,-121,31
210,2018,39,-119,44
210,2018,39,-115,3
210,2018,39,-107,8
210,2018,39,-105,24
210,2018,39,-97,6
210,2018,39,-95,8
210,2018,39,-93,9
210,2018,39,-91,16
210,2018,39,-89,21
210,2018,39,-87,23
210,2018,39,-85,54
210,2018,39,-83,59
210,2018,39,-81,9
210,2018,39,-79,29
210,2018,39,-77,249
210,2018,39,-75,42
210,2018,39,-9,1
210,2018,39,-7,2
210,2018,39,21,1
210,2018,39,27,1
210,2018,41,-125,3
210,2018,41,-123,1
210,2018,41,-121,1
210,2018,41,-119,1
210,2018,41,-113,1
210,2018,41,-111,6
210,2018,41,-109,1
210,2018,41,-107,3
210,2018,41,-105,21
210,2018,41,-97,20
210,2018,41,-95,13
210,2018,41,-93,9
210,2018,41,-91,5
210,2018,41,-89,94
210,2018,41,-87,99
210,2018,41,-85,13
210,2018,41,-83,78
210,2018,41,-81,197
210,2018,41,-79,42
210,2018,41,-77,26
210,2018,41,-75,115
210,2018,41,-73,110
210,2018,41,-71,8
210,2018,41,-69,2
210,2018,41,-9,1
210,2018,41,-7,2
210,2018,41,-5,2
210,2018,41,-3,2
210,2018,43,-125,1
210,2018,43,-123,3
210,2018,43,-121,3
210,2018,43,-117,2
210,2018,43,-113,12
210,2018,43,-111,6
210,2018,43,-103,2
210,2018,43,-97,11
210,2018,43,-93,6
210,2018,43,-91,6
210,2018,43,-89,75
210,2018,43,-87,41
210,2018,43,-85,28
210,2018,43,-83,45
210,2018,43,-81,125
210,2018,43,-79,181
210,2018,43,-77,58
210,2018,43,-75,7
210,2018,43,-73,111
210,2018,43,-71,52
210,2018,43,-69,4
210,2018,43,-7,1
210,2018,43,3,1
210,2018,43,5,1
210,2018,43,9,1
210,2018,43,13,1
210,2018,45,-123,14
210,2018,45,-121,9
210,2018,45,-117,3
210,2018,45,-111,8
210,2018,45,-107,1
210,2018,45,-101,1
210,2018,45,-97,2
210,2018,45,-95,6
210,2018,45,-93,70
210,2018,45,-91,8
210,2018,45,-89,6
210,2018,45,-87,13
210,2018,45,-85,20
210,2018,45,-83,2
210,2018,45,-81,37
210,2018,45,-79,114
210,2018,45,-77,136
210,2018,45,-75,49
210,2018,45,-73,96
210,2018,45,-71,14
210,2018,45,-69,10
210,2018,45,-67,12
210,2018,45,-65,2
210,2018,45,-63,2
210,2018,45,-1,2
210,2018,45,5,1
210,2018,45,7,3
210,2018,45,9,1
210,2018,45,11,3
210,2018,47,-123,28
210,2018,47,-121,5
210,2018,47,-117,3
210,2018,47,-115,3
210,2018,47,-113,3
210,2018,47,-105,2
210,2018,47,-101,1
210,2018,47,-97,1
210,2018,47,-95,7
210,2018,47,-93,3
210,2018,47,-91,1
210,2018,47,-89,1
210,2018,47,-87,6
210,2018,47,-85,6
210,2018,47,-83,6
210,2018,47,-81,2
210,2018,47,-79,3
210,2018,47,-71,1
210,2018,47,-65,1
