"cell","mean_obs_days","jd_wk","year","year3"
647.1,30.5714285714286,126,2017,NA
647.1,31.1428571428571,133,2017,NA
647.1,33.8571428571429,140,2017,NA
647.1,37.8571428571429,147,2017,NA
647.1,40.8571428571429,154,2017,NA
647.1,44.5714285714286,161,2017,NA
647.1,49.4285714285714,168,2017,NA
647.1,48.8571428571429,175,2017,NA
647.1,51.2857142857143,182,2017,NA
647.1,54,189,2017,NA
647.1,57,196,2017,NA
647.1,57.5714285714286,203,2017,NA
647.1,58.2857142857143,210,2017,NA
647.1,57.7142857142857,217,2017,NA
647.1,59.7142857142857,224,2017,NA
647.1,61.1428571428571,231,2017,NA
647.1,62.8571428571429,238,2017,NA
647.1,61,245,2017,NA
647.1,61.1428571428571,252,2017,NA
647.1,59.2857142857143,259,2017,NA
647.1,53.5714285714286,266,2017,NA
647.1,49.5714285714286,273,2017,NA
647.1,42.7142857142857,280,2017,NA
647.1,34.2857142857143,287,2017,NA
647.1,27.4285714285714,294,2017,NA
647.1,20.4285714285714,301,2017,NA
647.1,14.1428571428571,308,2017,NA
647.1,11,315,2017,NA
647.1,7.28571428571429,322,2017,NA
647.1,5,329,2017,NA
647.1,3,336,2017,NA
647.1,2.42857142857143,343,2017,NA
647.1,2.42857142857143,350,2017,NA
647.1,2,357,2017,NA
647.1,1.85714285714286,364,2017,NA
647.1,1.71428571428571,0,2017,NA
647.1,1.85714285714286,7,2017,NA
647.1,2.85714285714286,21,2017,NA
647.1,2.71428571428571,28,2018,NA
647.1,3.42857142857143,42,2018,NA
647.1,3.85714285714286,49,2018,NA
647.1,4.28571428571429,56,2018,NA
647.1,5.71428571428571,63,2018,NA
647.1,6.42857142857143,70,2018,NA
647.1,12.5714285714286,77,2018,NA
647.1,16.4285714285714,84,2018,NA
647.1,23.7142857142857,91,2018,NA
647.1,30.2857142857143,98,2018,NA
647.1,40.4285714285714,105,2018,NA
647.1,51.2857142857143,112,2018,NA
647.1,61.1428571428571,119,2018,NA
647.1,69.4285714285714,126,2018,NA
647.1,78.4285714285714,133,2018,NA
647.1,83.8571428571429,140,2018,NA
647.1,91.1428571428571,147,2018,NA
647.1,96.7142857142857,154,2018,NA
647.1,101.714285714286,161,2018,NA
647.1,110.714285714286,168,2018,NA
647.1,112,175,2018,NA
647.1,119.428571428571,182,2018,NA
647.1,123.571428571429,189,2018,NA
647.1,124.285714285714,196,2018,NA
647.1,124.714285714286,203,2018,NA
647.1,125.571428571429,210,2018,NA
647.1,127.142857142857,217,2018,NA
647.1,133.714285714286,224,2018,NA
647.1,136.714285714286,231,2018,NA
647.1,146.428571428571,238,2018,NA
647.1,180.857142857143,245,2018,NA
647.1,196.142857142857,252,2018,NA
647.1,193.428571428571,259,2018,NA
647.1,180.857142857143,266,2018,NA
647.1,165.285714285714,273,2018,NA
647.1,147.571428571429,280,2018,NA
647.1,127,287,2018,NA
647.1,79.1428571428571,294,2018,NA
647.1,48.8571428571429,301,2018,NA
647.1,35,308,2018,NA
647.1,26.8571428571429,315,2018,NA
647.1,19.1428571428571,322,2018,NA
647.1,13.8571428571429,329,2018,NA
647.1,7.57142857142857,336,2018,NA
647.1,6.14285714285714,343,2018,NA
647.1,4.85714285714286,350,2018,NA
647.1,3.57142857142857,357,2018,NA
647.1,2.85714285714286,364,2018,NA
647.1,3.14285714285714,0,2018,NA
647.1,3.14285714285714,7,2018,NA
647.1,3.14285714285714,14,2018,NA
647.1,3.28571428571429,21,2019,NA
647.1,3.71428571428571,28,2019,NA
647.1,3.57142857142857,35,2019,NA
647.1,8.85714285714286,42,2019,NA
647.1,10.7142857142857,49,2019,NA
647.1,13.5714285714286,56,2019,NA
647.1,16.2857142857143,63,2019,NA
647.1,22.2857142857143,70,2019,NA
647.1,34.7142857142857,77,2019,NA
647.1,46.7142857142857,84,2019,NA
647.1,51.8571428571429,91,2019,NA
647.1,65.5714285714286,98,2019,NA
647.1,76.5714285714286,105,2019,NA
647.1,86.7142857142857,112,2019,NA
647.1,102,119,2019,NA
647.1,113.285714285714,126,2019,NA
647.1,127.285714285714,133,2019,NA
647.1,140.571428571429,140,2019,NA
647.1,153.428571428571,147,2019,NA
647.1,168.428571428571,154,2019,NA
647.1,184.857142857143,161,2019,NA
647.1,205.428571428571,168,2019,NA
647.1,212.285714285714,175,2019,NA
647.1,220.285714285714,182,2019,NA
647.1,228.571428571429,189,2019,NA
647.1,228.428571428571,196,2019,NA
647.1,235.428571428571,203,2019,NA
647.1,236.142857142857,210,2019,NA
647.1,197.714285714286,217,2019,NA
648.1,2.57142857142857,35,2017,NA
648.1,2.71428571428571,42,2017,NA
648.1,2.85714285714286,49,2017,NA
648.1,3.42857142857143,56,2017,NA
648.1,5.14285714285714,63,2017,NA
648.1,5.28571428571429,70,2017,NA
648.1,6.28571428571429,77,2017,NA
648.1,10.1428571428571,84,2017,NA
648.1,14,91,2017,NA
648.1,17,98,2017,NA
648.1,18.2857142857143,105,2017,NA
648.1,22,112,2017,NA
648.1,27.4285714285714,119,2017,NA
648.1,32.5714285714286,126,2017,NA
648.1,35.4285714285714,133,2017,NA
648.1,39.4285714285714,140,2017,NA
648.1,44,147,2017,NA
648.1,49,154,2017,NA
648.1,53.1428571428571,161,2017,NA
648.1,56.1428571428571,168,2017,NA
648.1,57,175,2017,NA
648.1,58.8571428571429,182,2017,NA
648.1,60,189,2017,NA
648.1,60.2857142857143,196,2017,NA
648.1,61.1428571428571,203,2017,NA
648.1,60.7142857142857,210,2017,NA
648.1,61.4285714285714,217,2017,NA
648.1,65.8571428571429,224,2017,NA
648.1,69.8571428571429,231,2017,NA
648.1,73.2857142857143,238,2017,NA
648.1,74.2857142857143,245,2017,NA
648.1,78.7142857142857,252,2017,NA
648.1,80.7142857142857,259,2017,NA
648.1,79.8571428571429,266,2017,NA
648.1,73.5714285714286,273,2017,NA
648.1,63.8571428571429,280,2017,NA
648.1,57.2857142857143,287,2017,NA
648.1,49.5714285714286,294,2017,NA
648.1,38.4285714285714,301,2017,NA
648.1,28.8571428571429,308,2017,NA
648.1,20.8571428571429,315,2017,NA
648.1,15,322,2017,NA
648.1,12.1428571428571,329,2017,NA
648.1,6.57142857142857,336,2017,NA
648.1,5.71428571428571,350,2017,NA
648.1,4.85714285714286,357,2017,NA
648.1,4,0,2017,NA
648.1,4,7,2017,NA
648.1,4.28571428571429,14,2017,NA
648.1,5,21,2018,NA
648.1,7.42857142857143,28,2018,NA
648.1,8,35,2018,NA
648.1,8.71428571428571,42,2018,NA
648.1,8.28571428571429,49,2018,NA
648.1,9.28571428571429,56,2018,NA
648.1,9.71428571428571,63,2018,NA
648.1,11.4285714285714,70,2018,NA
648.1,13.7142857142857,77,2018,NA
648.1,14.8571428571429,84,2018,NA
648.1,30,91,2018,NA
648.1,44.7142857142857,98,2018,NA
648.1,55.2857142857143,105,2018,NA
648.1,62.5714285714286,112,2018,NA
648.1,73.5714285714286,119,2018,NA
648.1,85,126,2018,NA
648.1,99.7142857142857,133,2018,NA
648.1,98.1428571428571,140,2018,NA
648.1,99.8571428571429,147,2018,NA
648.1,109.714285714286,154,2018,NA
648.1,127.142857142857,161,2018,NA
648.1,133.428571428571,168,2018,NA
648.1,138,175,2018,NA
648.1,140.142857142857,182,2018,NA
648.1,144.857142857143,189,2018,NA
648.1,148.571428571429,196,2018,NA
648.1,152.428571428571,203,2018,NA
648.1,146.571428571429,210,2018,NA
648.1,154.285714285714,217,2018,NA
648.1,158,224,2018,NA
648.1,181.714285714286,231,2018,NA
648.1,189.428571428571,238,2018,NA
648.1,184.857142857143,245,2018,NA
648.1,179.428571428571,252,2018,NA
648.1,171.428571428571,259,2018,NA
648.1,152.714285714286,266,2018,NA
648.1,131.857142857143,273,2018,NA
648.1,95,280,2018,NA
648.1,72,287,2018,NA
648.1,57,294,2018,NA
648.1,37.7142857142857,301,2018,NA
648.1,27.1428571428571,308,2018,NA
648.1,20,315,2018,NA
648.1,17.1428571428571,322,2018,NA
648.1,11.8571428571429,329,2018,NA
648.1,8.71428571428571,336,2018,NA
648.1,8,343,2018,NA
648.1,7.71428571428571,350,2018,NA
648.1,7.14285714285714,357,2018,NA
648.1,5.71428571428571,364,2018,NA
648.1,4.85714285714286,0,2018,NA
648.1,4.71428571428571,7,2018,NA
648.1,5.14285714285714,14,2018,NA
648.1,5.42857142857143,21,2019,NA
648.1,4.71428571428571,28,2019,NA
648.1,4.42857142857143,35,2019,NA
648.1,5.28571428571429,42,2019,NA
648.1,7.14285714285714,49,2019,NA
648.1,9.42857142857143,56,2019,NA
648.1,13,63,2019,NA
648.1,17.8571428571429,70,2019,NA
648.1,31.2857142857143,77,2019,NA
648.1,42.8571428571429,84,2019,NA
648.1,60,91,2019,NA
648.1,81.5714285714286,98,2019,NA
648.1,102.428571428571,105,2019,NA
648.1,119.571428571429,112,2019,NA
648.1,148.714285714286,119,2019,NA
648.1,173.571428571429,126,2019,NA
648.1,198.714285714286,133,2019,NA
648.1,217.571428571429,140,2019,NA
648.1,232.857142857143,147,2019,NA
648.1,252.714285714286,154,2019,NA
648.1,273.142857142857,161,2019,NA
648.1,288.285714285714,168,2019,NA
648.1,291.285714285714,175,2019,NA
648.1,295.714285714286,182,2019,NA
648.1,300.428571428571,189,2019,NA
648.1,298.428571428571,196,2019,NA
648.1,299.857142857143,203,2019,NA
648.1,302.142857142857,210,2019,NA
648.1,258.142857142857,217,2019,NA
649.1,4.71428571428571,21,2017,NA
649.1,9.42857142857143,28,2017,NA
649.1,11.2857142857143,35,2017,NA
649.1,13,42,2017,NA
649.1,13.5714285714286,49,2017,NA
649.1,15.1428571428571,56,2017,NA
649.1,18.1428571428571,63,2017,NA
649.1,23.1428571428571,70,2017,NA
649.1,26.8571428571429,77,2017,NA
649.1,33.4285714285714,84,2017,NA
649.1,40.1428571428571,91,2017,NA
649.1,51.8571428571429,98,2017,NA
649.1,55.4285714285714,105,2017,NA
649.1,68.2857142857143,112,2017,NA
649.1,71.4285714285714,119,2017,NA
649.1,73.2857142857143,126,2017,NA
649.1,73.1428571428571,133,2017,NA
649.1,75.1428571428571,140,2017,NA
649.1,74.8571428571429,147,2017,NA
649.1,88,154,2017,NA
649.1,87.2857142857143,161,2017,NA
649.1,96,168,2017,NA
649.1,104.142857142857,175,2017,NA
649.1,113.142857142857,182,2017,NA
649.1,122.428571428571,189,2017,NA
649.1,128.428571428571,196,2017,NA
649.1,129.142857142857,203,2017,NA
649.1,135.714285714286,210,2017,NA
649.1,137.714285714286,217,2017,NA
649.1,137.571428571429,224,2017,NA
649.1,140.714285714286,231,2017,NA
649.1,142.285714285714,238,2017,NA
649.1,143.571428571429,245,2017,NA
649.1,140.571428571429,252,2017,NA
649.1,132.714285714286,259,2017,NA
649.1,125.714285714286,266,2017,NA
649.1,121,273,2017,NA
649.1,109.857142857143,280,2017,NA
649.1,94.1428571428571,287,2017,NA
649.1,78.5714285714286,294,2017,NA
649.1,64.7142857142857,301,2017,NA
649.1,53.7142857142857,308,2017,NA
649.1,43.7142857142857,315,2017,NA
649.1,30.4285714285714,322,2017,NA
649.1,21.5714285714286,329,2017,NA
649.1,16,336,2017,NA
649.1,12.4285714285714,343,2017,NA
649.1,10.8571428571429,350,2017,NA
649.1,8.28571428571429,357,2017,NA
649.1,7.42857142857143,364,2017,NA
649.1,8.71428571428571,0,2017,NA
649.1,8.28571428571429,7,2017,NA
649.1,8.14285714285714,14,2017,NA
649.1,10.2857142857143,21,2018,NA
649.1,13.2857142857143,28,2018,NA
649.1,15.7142857142857,35,2018,NA
649.1,16.8571428571429,42,2018,NA
649.1,16.4285714285714,49,2018,NA
649.1,19.4285714285714,56,2018,NA
649.1,28,63,2018,NA
649.1,32.8571428571429,70,2018,NA
649.1,41.2857142857143,77,2018,NA
649.1,46.8571428571429,84,2018,NA
649.1,70.1428571428571,91,2018,NA
649.1,94.8571428571429,98,2018,NA
649.1,114.142857142857,105,2018,NA
649.1,124.142857142857,112,2018,NA
649.1,144.428571428571,119,2018,NA
649.1,161.285714285714,126,2018,NA
649.1,184.142857142857,133,2018,NA
649.1,191.857142857143,140,2018,NA
649.1,197.285714285714,147,2018,NA
649.1,215,154,2018,NA
649.1,236.285714285714,161,2018,NA
649.1,248.142857142857,168,2018,NA
649.1,258.571428571429,175,2018,NA
649.1,269.857142857143,182,2018,NA
649.1,282.142857142857,189,2018,NA
649.1,289.142857142857,196,2018,NA
649.1,291.142857142857,203,2018,NA
649.1,291.714285714286,210,2018,NA
649.1,294.571428571429,217,2018,NA
649.1,300.857142857143,224,2018,NA
649.1,301.285714285714,231,2018,NA
649.1,321.142857142857,238,2018,NA
649.1,322.142857142857,245,2018,NA
649.1,326.857142857143,252,2018,NA
649.1,322.142857142857,259,2018,NA
649.1,300.857142857143,266,2018,NA
649.1,269.571428571429,273,2018,NA
649.1,245.857142857143,280,2018,NA
649.1,190.714285714286,287,2018,NA
649.1,157.285714285714,294,2018,NA
649.1,115.714285714286,301,2018,NA
649.1,85.2857142857143,308,2018,NA
649.1,68.7142857142857,315,2018,NA
649.1,56.5714285714286,322,2018,NA
649.1,40.2857142857143,329,2018,NA
649.1,34.5714285714286,336,2018,NA
649.1,29,343,2018,NA
649.1,25.8571428571429,350,2018,NA
649.1,22,357,2018,NA
649.1,18.1428571428571,364,2018,NA
649.1,16.2857142857143,0,2018,NA
649.1,14.8571428571429,7,2018,NA
649.1,13.7142857142857,14,2018,NA
649.1,14.5714285714286,21,2019,NA
649.1,12.5714285714286,28,2019,NA
649.1,12.2857142857143,35,2019,NA
649.1,13.5714285714286,42,2019,NA
649.1,25.8571428571429,49,2019,NA
649.1,32.5714285714286,56,2019,NA
649.1,41.8571428571429,63,2019,NA
649.1,58.4285714285714,70,2019,NA
649.1,89,77,2019,NA
649.1,117.857142857143,84,2019,NA
649.1,183.428571428571,91,2019,NA
649.1,217,98,2019,NA
649.1,256.142857142857,105,2019,NA
649.1,298.428571428571,112,2019,NA
649.1,335.857142857143,119,2019,NA
649.1,372.857142857143,126,2019,NA
649.1,417.428571428571,133,2019,NA
649.1,423.857142857143,140,2019,NA
649.1,458.857142857143,147,2019,NA
649.1,493.714285714286,154,2019,NA
649.1,529,161,2019,NA
649.1,567.857142857143,168,2019,NA
649.1,579.142857142857,175,2019,NA
649.1,595.285714285714,182,2019,NA
649.1,621.428571428571,189,2019,NA
649.1,637,196,2019,NA
649.1,651,203,2019,NA
649.1,649.857142857143,210,2019,NA
649.1,571.428571428571,217,2019,NA
669.1,7.28571428571429,21,2017,NA
669.1,10,28,2017,NA
669.1,11.8571428571429,35,2017,NA
669.1,13.8571428571429,42,2017,NA
669.1,16.1428571428571,49,2017,NA
669.1,19.4285714285714,56,2017,NA
669.1,22.8571428571429,63,2017,NA
669.1,27.4285714285714,70,2017,NA
669.1,35.1428571428571,77,2017,NA
669.1,53.8571428571429,84,2017,NA
669.1,58,91,2017,NA
669.1,59.8571428571429,98,2017,NA
669.1,63.4285714285714,105,2017,NA
669.1,63,112,2017,NA
669.1,66.8571428571429,119,2017,NA
669.1,63,126,2017,NA
669.1,47.7142857142857,133,2017,NA
669.1,47.2857142857143,140,2017,NA
669.1,47.7142857142857,147,2017,NA
669.1,46.1428571428571,154,2017,NA
669.1,45,161,2017,NA
669.1,40.2857142857143,168,2017,NA
669.1,39.1428571428571,175,2017,NA
669.1,41.5714285714286,182,2017,NA
669.1,41.2857142857143,189,2017,NA
669.1,43.2857142857143,196,2017,NA
669.1,43.5714285714286,203,2017,NA
669.1,44.1428571428571,210,2017,NA
669.1,45.1428571428571,217,2017,NA
669.1,47.4285714285714,224,2017,NA
669.1,45.5714285714286,231,2017,NA
669.1,45.4285714285714,238,2017,NA
669.1,45.7142857142857,245,2017,NA
669.1,49.2857142857143,252,2017,NA
669.1,57.5714285714286,259,2017,NA
669.1,58,266,2017,NA
669.1,55.7142857142857,273,2017,NA
669.1,54.8571428571429,280,2017,NA
669.1,53.5714285714286,287,2017,NA
669.1,52.1428571428571,294,2017,NA
669.1,46.4285714285714,301,2017,NA
669.1,38.4285714285714,308,2017,NA
669.1,34.8571428571429,315,2017,NA
669.1,29.8571428571429,322,2017,NA
669.1,25.1428571428571,329,2017,NA
669.1,20.5714285714286,336,2017,NA
669.1,15.5714285714286,343,2017,NA
669.1,11.5714285714286,350,2017,NA
669.1,8,357,2017,NA
669.1,5.71428571428571,0,2017,NA
669.1,5.71428571428571,7,2017,NA
669.1,5.14285714285714,14,2017,NA
669.1,6,21,2018,NA
669.1,5.71428571428571,28,2018,NA
669.1,9.14285714285714,35,2018,NA
669.1,12.8571428571429,42,2018,NA
669.1,16.5714285714286,49,2018,NA
669.1,23.8571428571429,56,2018,NA
669.1,30.7142857142857,63,2018,NA
669.1,36.1428571428571,70,2018,NA
669.1,43.4285714285714,77,2018,NA
669.1,45.2857142857143,84,2018,NA
669.1,59.4285714285714,91,2018,NA
669.1,68.7142857142857,98,2018,NA
669.1,68.2857142857143,105,2018,NA
669.1,70.2857142857143,112,2018,NA
669.1,71.4285714285714,119,2018,NA
669.1,70.4285714285714,126,2018,NA
669.1,74,133,2018,NA
669.1,64.1428571428571,140,2018,NA
669.1,60.2857142857143,147,2018,NA
669.1,60.8571428571429,154,2018,NA
669.1,60.4285714285714,161,2018,NA
669.1,60.5714285714286,168,2018,NA
669.1,62.4285714285714,175,2018,NA
669.1,63.5714285714286,182,2018,NA
669.1,58.2857142857143,189,2018,NA
669.1,53.1428571428571,196,2018,NA
669.1,53.1428571428571,203,2018,NA
669.1,53.8571428571429,210,2018,NA
669.1,53.1428571428571,217,2018,NA
669.1,52.4285714285714,224,2018,NA
669.1,54.8571428571429,231,2018,NA
669.1,58.8571428571429,238,2018,NA
669.1,68.8571428571429,245,2018,NA
669.1,70.2857142857143,252,2018,NA
669.1,67.8571428571429,259,2018,NA
669.1,69.4285714285714,266,2018,NA
669.1,71.5714285714286,273,2018,NA
669.1,69.4285714285714,280,2018,NA
669.1,68.4285714285714,287,2018,NA
669.1,59.4285714285714,294,2018,NA
669.1,54.7142857142857,301,2018,NA
669.1,53.8571428571429,308,2018,NA
669.1,47.4285714285714,315,2018,NA
669.1,38.7142857142857,322,2018,NA
669.1,29.2857142857143,329,2018,NA
669.1,23.2857142857143,336,2018,NA
669.1,17.8571428571429,343,2018,NA
669.1,16.5714285714286,350,2018,NA
669.1,15.1428571428571,357,2018,NA
669.1,17.5714285714286,364,2018,NA
669.1,20.2857142857143,0,2018,NA
669.1,24.7142857142857,7,2018,NA
669.1,32.1428571428571,14,2018,NA
669.1,40.7142857142857,21,2019,NA
669.1,45,28,2019,NA
669.1,45.5714285714286,35,2019,NA
669.1,54.4285714285714,42,2019,NA
669.1,62.7142857142857,49,2019,NA
669.1,81.5714285714286,56,2019,NA
669.1,95.8571428571429,63,2019,NA
669.1,125,70,2019,NA
669.1,158,77,2019,NA
669.1,195.142857142857,84,2019,NA
669.1,250.714285714286,91,2019,NA
669.1,292.142857142857,98,2019,NA
669.1,298.285714285714,105,2019,NA
669.1,316.857142857143,112,2019,NA
669.1,323.428571428571,119,2019,NA
669.1,327,126,2019,NA
669.1,331.857142857143,133,2019,NA
669.1,314.714285714286,140,2019,NA
669.1,310.857142857143,147,2019,NA
669.1,333.714285714286,154,2019,NA
669.1,339,161,2019,NA
669.1,345.571428571429,168,2019,NA
669.1,349.285714285714,175,2019,NA
669.1,355,182,2019,NA
669.1,344.285714285714,189,2019,NA
669.1,329.285714285714,196,2019,NA
669.1,307.857142857143,203,2019,NA
669.1,292.571428571429,210,2019,NA
669.1,246.428571428571,217,2019,NA
670.1,5.57142857142857,21,2017,NA
670.1,7.28571428571429,28,2017,NA
670.1,9.42857142857143,35,2017,NA
670.1,12.5714285714286,42,2017,NA
670.1,16.2857142857143,49,2017,NA
670.1,22.7142857142857,56,2017,NA
670.1,29.5714285714286,63,2017,NA
670.1,37.8571428571429,70,2017,NA
670.1,48.4285714285714,77,2017,NA
670.1,71.8571428571429,84,2017,NA
670.1,75.1428571428571,91,2017,NA
670.1,77.5714285714286,98,2017,NA
670.1,81.4285714285714,105,2017,NA
670.1,87.1428571428571,112,2017,NA
670.1,85.2857142857143,119,2017,NA
670.1,82.4285714285714,126,2017,NA
670.1,65.5714285714286,133,2017,NA
670.1,67.2857142857143,140,2017,NA
670.1,68,147,2017,NA
670.1,67,154,2017,NA
670.1,63.4285714285714,161,2017,NA
670.1,63,168,2017,NA
670.1,59.5714285714286,175,2017,NA
670.1,57.8571428571429,182,2017,NA
670.1,57.1428571428571,189,2017,NA
670.1,57.2857142857143,196,2017,NA
670.1,54.1428571428571,203,2017,NA
670.1,52.2857142857143,210,2017,NA
670.1,53.8571428571429,217,2017,NA
670.1,57.8571428571429,224,2017,NA
670.1,62,231,2017,NA
670.1,61.2857142857143,238,2017,NA
670.1,65.4285714285714,245,2017,NA
670.1,71.4285714285714,252,2017,NA
670.1,75.2857142857143,259,2017,NA
670.1,76.4285714285714,266,2017,NA
670.1,74,273,2017,NA
670.1,68.7142857142857,280,2017,NA
670.1,69.5714285714286,287,2017,NA
670.1,62.7142857142857,294,2017,NA
670.1,56.2857142857143,301,2017,NA
670.1,50.1428571428571,308,2017,NA
670.1,43.7142857142857,315,2017,NA
670.1,36.5714285714286,322,2017,NA
670.1,32.1428571428571,329,2017,NA
670.1,25.1428571428571,336,2017,NA
670.1,20.4285714285714,343,2017,NA
670.1,15,350,2017,NA
670.1,10.8571428571429,357,2017,NA
670.1,8.14285714285714,364,2017,NA
670.1,8.28571428571429,7,2017,NA
670.1,8,14,2017,NA
670.1,9,21,2017,NA
670.1,9.57142857142857,28,2018,NA
670.1,11.8571428571429,35,2018,NA
670.1,15.8571428571429,42,2018,NA
670.1,20.8571428571429,49,2018,NA
670.1,29,56,2018,NA
670.1,39.8571428571429,63,2018,NA
670.1,46.1428571428571,70,2018,NA
670.1,55.7142857142857,77,2018,NA
670.1,61.4285714285714,84,2018,NA
670.1,79.8571428571429,91,2018,NA
670.1,96.4285714285714,98,2018,NA
670.1,103.142857142857,105,2018,NA
670.1,105.142857142857,112,2018,NA
670.1,112.857142857143,119,2018,NA
670.1,117,126,2018,NA
670.1,123.857142857143,133,2018,NA
670.1,116.714285714286,140,2018,NA
670.1,110.428571428571,147,2018,NA
670.1,108.714285714286,154,2018,NA
670.1,108.714285714286,161,2018,NA
670.1,109.285714285714,168,2018,NA
670.1,108.857142857143,175,2018,NA
670.1,104.571428571429,182,2018,NA
670.1,98.1428571428571,189,2018,NA
670.1,93.2857142857143,196,2018,NA
670.1,90.5714285714286,203,2018,NA
670.1,91.8571428571429,210,2018,NA
670.1,90.4285714285714,217,2018,NA
670.1,87.4285714285714,224,2018,NA
670.1,92.5714285714286,231,2018,NA
670.1,97.2857142857143,238,2018,NA
670.1,106.571428571429,245,2018,NA
670.1,113.571428571429,252,2018,NA
670.1,113.285714285714,259,2018,NA
670.1,112.428571428571,266,2018,NA
670.1,114.857142857143,273,2018,NA
670.1,111.428571428571,280,2018,NA
670.1,106.714285714286,287,2018,NA
670.1,94.1428571428571,294,2018,NA
670.1,81.7142857142857,301,2018,NA
670.1,73.8571428571429,308,2018,NA
670.1,60.2857142857143,315,2018,NA
670.1,49.2857142857143,322,2018,NA
670.1,37.7142857142857,329,2018,NA
670.1,28.8571428571429,336,2018,NA
670.1,20.8571428571429,343,2018,NA
670.1,16.4285714285714,350,2018,NA
670.1,10.8571428571429,357,2018,NA
670.1,10.7142857142857,364,2018,NA
670.1,9.14285714285714,0,2018,NA
670.1,9,7,2018,NA
670.1,11,14,2018,NA
670.1,13.2857142857143,21,2019,NA
670.1,14.8571428571429,28,2019,NA
670.1,15.2857142857143,35,2019,NA
670.1,19.1428571428571,42,2019,NA
670.1,25.7142857142857,49,2019,NA
670.1,35.2857142857143,56,2019,NA
670.1,44.4285714285714,63,2019,NA
670.1,60.2857142857143,70,2019,NA
670.1,72.5714285714286,77,2019,NA
670.1,92.5714285714286,84,2019,NA
670.1,135.571428571429,91,2019,NA
670.1,154.571428571429,98,2019,NA
670.1,164.428571428571,105,2019,NA
670.1,172.428571428571,112,2019,NA
670.1,177.428571428571,119,2019,NA
670.1,190.857142857143,126,2019,NA
670.1,199,133,2019,NA
670.1,180.285714285714,140,2019,NA
670.1,187.571428571429,147,2019,NA
670.1,198.857142857143,154,2019,NA
670.1,207.142857142857,161,2019,NA
670.1,221.285714285714,168,2019,NA
670.1,225.857142857143,175,2019,NA
670.1,230.714285714286,182,2019,NA
670.1,226.428571428571,189,2019,NA
670.1,218.571428571429,196,2019,NA
670.1,205.142857142857,203,2019,NA
670.1,198.571428571429,210,2019,NA
670.1,164.285714285714,217,2019,NA
676.1,5.57142857142857,21,2017,NA
676.1,9.14285714285714,28,2017,NA
676.1,11.7142857142857,35,2017,NA
676.1,14.2857142857143,42,2017,NA
676.1,14.7142857142857,49,2017,NA
676.1,15.8571428571429,56,2017,NA
676.1,18.5714285714286,63,2017,NA
676.1,25.1428571428571,70,2017,NA
676.1,33.4285714285714,77,2017,NA
676.1,50.8571428571429,84,2017,NA
676.1,57.4285714285714,91,2017,NA
676.1,70.2857142857143,98,2017,NA
676.1,81.8571428571429,105,2017,NA
676.1,103.571428571429,112,2017,NA
676.1,119.857142857143,119,2017,NA
676.1,130.428571428571,126,2017,NA
676.1,128.142857142857,133,2017,NA
676.1,134.857142857143,140,2017,NA
676.1,138,147,2017,NA
676.1,142.428571428571,154,2017,NA
676.1,132.857142857143,161,2017,NA
676.1,128.714285714286,168,2017,NA
676.1,126,175,2017,NA
676.1,129.285714285714,182,2017,NA
676.1,129.714285714286,189,2017,NA
676.1,133,196,2017,NA
676.1,134.714285714286,203,2017,NA
676.1,139.857142857143,210,2017,NA
676.1,140.142857142857,217,2017,NA
676.1,138.571428571429,224,2017,NA
676.1,142.571428571429,231,2017,NA
676.1,161.285714285714,238,2017,NA
676.1,166.428571428571,245,2017,NA
676.1,166,252,2017,NA
676.1,162.714285714286,259,2017,NA
676.1,162.857142857143,266,2017,NA
676.1,160.285714285714,273,2017,NA
676.1,146,280,2017,NA
676.1,117.571428571429,287,2017,NA
676.1,98.7142857142857,294,2017,NA
676.1,87.4285714285714,301,2017,NA
676.1,76.1428571428571,308,2017,NA
676.1,60,315,2017,NA
676.1,46.2857142857143,322,2017,NA
676.1,37.8571428571429,329,2017,NA
676.1,32.5714285714286,336,2017,NA
676.1,26,343,2017,NA
676.1,19,350,2017,NA
676.1,12.5714285714286,357,2017,NA
676.1,9.71428571428571,364,2017,NA
676.1,10.4285714285714,0,2017,NA
676.1,7.85714285714286,7,2017,NA
676.1,6.85714285714286,14,2017,NA
676.1,10.8571428571429,21,2018,NA
676.1,13.8571428571429,35,2018,NA
676.1,16.2857142857143,42,2018,NA
676.1,18,49,2018,NA
676.1,18.2857142857143,56,2018,NA
676.1,25,63,2018,NA
676.1,30.5714285714286,70,2018,NA
676.1,38.4285714285714,77,2018,NA
676.1,47.8571428571429,84,2018,NA
676.1,85,91,2018,NA
676.1,129.142857142857,98,2018,NA
676.1,160.714285714286,105,2018,NA
676.1,179,112,2018,NA
676.1,207.142857142857,119,2018,NA
676.1,227.428571428571,126,2018,NA
676.1,246.571428571429,133,2018,NA
676.1,239.142857142857,140,2018,NA
676.1,227.714285714286,147,2018,NA
676.1,232.857142857143,154,2018,NA
676.1,246.714285714286,161,2018,NA
676.1,255.571428571429,168,2018,NA
676.1,261.142857142857,175,2018,NA
676.1,273.142857142857,182,2018,NA
676.1,277.142857142857,189,2018,NA
676.1,278.571428571429,196,2018,NA
676.1,275.285714285714,203,2018,NA
676.1,277.857142857143,210,2018,NA
676.1,275.428571428571,217,2018,NA
676.1,286.428571428571,224,2018,NA
676.1,289.571428571429,231,2018,NA
676.1,302.142857142857,238,2018,NA
