"class","order","taxon_name","total_obs"
"Magnoliopsida","Solanales","Solanum lasiophyllum",4
"Magnoliopsida","Solanales","Solanum laxum",72
"Magnoliopsida","Solanales","Solanum lepidotum",1
"Magnoliopsida","Solanales","Solanum linearifolium",1
"Magnoliopsida","Solanales","Solanum linnaeanum",147
"Magnoliopsida","Solanales","Solanum lucani",1
"Magnoliopsida","Solanales","Solanum lumholtzianum",4
"Magnoliopsida","Solanales","Solanum lycocarpum",54
"Magnoliopsida","Solanales","Solanum lycopersicum",977
"Magnoliopsida","Solanales","Solanum lyratum",12
"Magnoliopsida","Solanales","Solanum macaonense",2
"Magnoliopsida","Solanales","Solanum macrocarpon",1
"Magnoliopsida","Solanales","Solanum mammosum",13
"Magnoliopsida","Solanales","Solanum marginatum",46
"Magnoliopsida","Solanales","Solanum mauritianum",646
"Magnoliopsida","Solanales","Solanum melongena",80
"Magnoliopsida","Solanales","Solanum mesopliarthrum",2
"Magnoliopsida","Solanales","Solanum multiglandulosum",1
"Magnoliopsida","Solanales","Solanum muricatum",5
"Magnoliopsida","Solanales","Solanum myriacanthum",11
"Magnoliopsida","Solanales","Solanum nigrescens",26
"Magnoliopsida","Solanales","Solanum nigrum",2381
"Magnoliopsida","Solanales","Solanum nitidibaccatum",5
"Magnoliopsida","Solanales","Solanum nitidum",44
"Magnoliopsida","Solanales","Solanum nobile",1
"Magnoliopsida","Solanales","Solanum nudum",6
"Magnoliopsida","Solanales","Solanum oblongifolium",7
"Magnoliopsida","Solanales","Solanum opacum",22
"Magnoliopsida","Solanales","Solanum ovalifolium",18
"Magnoliopsida","Solanales","Solanum palinacanthum",8
"Magnoliopsida","Solanales","Solanum palqui",1
"Magnoliopsida","Solanales","Solanum paniculatum",11
"Magnoliopsida","Solanales","Solanum parishii",348
"Magnoliopsida","Solanales","Solanum parvifolium",2
"Magnoliopsida","Solanales","Solanum pectinatum",1
"Magnoliopsida","Solanales","Solanum peikuoensis",13
"Magnoliopsida","Solanales","Solanum peruvianum",7
"Magnoliopsida","Solanales","Solanum physalifolium",19
"Magnoliopsida","Solanales","Solanum pimpinellifolium",8
"Magnoliopsida","Solanales","Solanum pinnatum",2
"Magnoliopsida","Solanales","Solanum pittosporifolium",5
"Magnoliopsida","Solanales","Solanum prinophyllum",28
"Magnoliopsida","Solanales","Solanum pseudocapsicum",311
"Magnoliopsida","Solanales","Solanum pseudogracile",1
"Magnoliopsida","Solanales","Solanum pseudolulo",3
"Magnoliopsida","Solanales","Solanum pubescens",3
"Magnoliopsida","Solanales","Solanum pubigerum",21
"Magnoliopsida","Solanales","Solanum pulverulentifolium",1
"Magnoliopsida","Solanales","Solanum pyracanthon",6
"Magnoliopsida","Solanales","Solanum quitoense",202
"Magnoliopsida","Solanales","Solanum refractum",1
"Magnoliopsida","Solanales","Solanum retroflexum",9
"Magnoliopsida","Solanales","Solanum rostratum",829
"Magnoliopsida","Solanales","Solanum rubetorum",1
"Magnoliopsida","Solanales","Solanum rudepannum",6
"Magnoliopsida","Solanales","Solanum salicifolium",1
"Magnoliopsida","Solanales","Solanum sarrachoides",3
"Magnoliopsida","Solanales","Solanum scabrum",5
"Magnoliopsida","Solanales","Solanum schlechtendalianum",3
"Magnoliopsida","Solanales","Solanum seaforthianum",65
"Magnoliopsida","Solanales","Solanum sessiliflorum",3
"Magnoliopsida","Solanales","Solanum sibundoyense",2
"Magnoliopsida","Solanales","Solanum sisymbriifolium",140
"Magnoliopsida","Solanales","Solanum sodomaeum",1
"Magnoliopsida","Solanales","Solanum sodomeum",4
"Magnoliopsida","Solanales","Solanum stellatiglandulosum",4
"Magnoliopsida","Solanales","Solanum stelligerum",8
"Magnoliopsida","Solanales","Solanum stenophyllum",1
"Magnoliopsida","Solanales","Solanum stoloniferum",8
"Magnoliopsida","Solanales","Solanum stramoniifolium",3
"Magnoliopsida","Solanales","Solanum sublobatum",1
"Magnoliopsida","Solanales","Solanum sycophanta",2
"Magnoliopsida","Solanales","Solanum tenuipes",1
"Magnoliopsida","Solanales","Solanum terminale",5
"Magnoliopsida","Solanales","Solanum tomentosum",24
"Magnoliopsida","Solanales","Solanum torvum",251
"Magnoliopsida","Solanales","Solanum tridynamum",87
"Magnoliopsida","Solanales","Solanum triflorum",27
"Magnoliopsida","Solanales","Solanum trilobatum",7
"Magnoliopsida","Solanales","Solanum trinominum",11
"Magnoliopsida","Solanales","Solanum triquetrum",136
"Magnoliopsida","Solanales","Solanum tuberosum",246
"Magnoliopsida","Solanales","Solanum umbellatum",11
"Magnoliopsida","Solanales","Solanum umbelliferum",441
"Magnoliopsida","Solanales","Solanum undatum",4
"Magnoliopsida","Solanales","Solanum vescum",1
"Magnoliopsida","Solanales","Solanum viarum",106
"Magnoliopsida","Solanales","Solanum villosum",51
"Magnoliopsida","Solanales","Solanum violaceum",8
"Magnoliopsida","Solanales","Solanum virginianum",20
"Magnoliopsida","Solanales","Solanum viridifolium",3
"Magnoliopsida","Solanales","Solanum wallacei",15
"Magnoliopsida","Solanales","Solanum wendlandii",5
"Magnoliopsida","Solanales","Solanum wrightii",4
"Magnoliopsida","Solanales","Solanum xanti",679
"Magnoliopsida","Solanales","Sphenoclea zeylanica",17
"Magnoliopsida","Solanales","Stictocardia tiliifolia",5
"Magnoliopsida","Solanales","Streptosolen jamesonii",61
"Magnoliopsida","Solanales","Stylisma abdita",7
"Magnoliopsida","Solanales","Stylisma aquatica",2
"Magnoliopsida","Solanales","Stylisma humistrata",23
"Magnoliopsida","Solanales","Stylisma patens",21
"Magnoliopsida","Solanales","Stylisma pickeringii",20
"Magnoliopsida","Solanales","Stylisma villosa",8
"Magnoliopsida","Solanales","Tubocapsicum anomalum",9
"Magnoliopsida","Solanales","Tzeltalia amphitricha",1
"Magnoliopsida","Solanales","Vassobia breviflora",5
"Magnoliopsida","Solanales","Vestia foetida",3
"Magnoliopsida","Solanales","Wilsonia backhousei",2
"Magnoliopsida","Solanales","Wilsonia humilis",7
"Magnoliopsida","Solanales","Wilsonia rotundifolia",6
"Magnoliopsida","Solanales","Withania aristata",2
"Magnoliopsida","Solanales","Withania frutescens",2
"Magnoliopsida","Solanales","Withania somnifera",38
"Magnoliopsida","Solanales","Witheringia meiantha",1
"Magnoliopsida","Solanales","Witheringia mexicana",3
"Magnoliopsida","Solanales","Witheringia solanacea",11
"Magnoliopsida","Solanales","Xenostegia tridentata",9
"Magnoliopsida","Trochodendrales","Tetracentron sinense",1
"Magnoliopsida","Trochodendrales","Trochodendron aralioides",81
"Magnoliopsida","Vahliales","Vahlia capensis",2
"Magnoliopsida","Vitales","Ampelocissus acapulcensis",3
"Magnoliopsida","Vitales","Ampelocissus africana",1
"Magnoliopsida","Vitales","Ampelocissus latifolia",2
"Magnoliopsida","Vitales","Ampelopsis arborea",1316
"Magnoliopsida","Vitales","Ampelopsis cantoniensis",30
"Magnoliopsida","Vitales","Ampelopsis cordata",405
"Magnoliopsida","Vitales","Ampelopsis glandulosa",2656
"Magnoliopsida","Vitales","Ampelopsis japonica",3
"Magnoliopsida","Vitales","Causonis japonica",1
"Magnoliopsida","Vitales","Cayratia clematidea",18
"Magnoliopsida","Vitales","Cayratia corniculata",62
"Magnoliopsida","Vitales","Cayratia japonica",297
"Magnoliopsida","Vitales","Cayratia mollissima",3
"Magnoliopsida","Vitales","Cayratia pedata",1
"Magnoliopsida","Vitales","Cayratia trifolia",11
"Magnoliopsida","Vitales","Cissus antarctica",36
"Magnoliopsida","Vitales","Cissus bosseri",1
"Magnoliopsida","Vitales","Cissus cornifolia",4
"Magnoliopsida","Vitales","Cissus discolor",9
"Magnoliopsida","Vitales","Cissus diversilobata",2
"Magnoliopsida","Vitales","Cissus erosa",17
"Magnoliopsida","Vitales","Cissus fragilis",6
"Magnoliopsida","Vitales","Cissus gossypiifolia",1
"Magnoliopsida","Vitales","Cissus hastata",4
"Magnoliopsida","Vitales","Cissus hypoglauca",46
"Magnoliopsida","Vitales","Cissus javana",1
"Magnoliopsida","Vitales","Cissus kerrii",3
"Magnoliopsida","Vitales","Cissus microcarpa",5
"Magnoliopsida","Vitales","Cissus oblonga",1
"Magnoliopsida","Vitales","Cissus palmata",7
"Magnoliopsida","Vitales","Cissus populnea",1
"Magnoliopsida","Vitales","Cissus pteroclada",6
"Magnoliopsida","Vitales","Cissus quadrangularis",25
"Magnoliopsida","Vitales","Cissus repens",8
"Magnoliopsida","Vitales","Cissus rhodotricha",1
"Magnoliopsida","Vitales","Cissus rhombifolia",4
"Magnoliopsida","Vitales","Cissus rotundifolia",10
"Magnoliopsida","Vitales","Cissus sterculiifolia",13
"Magnoliopsida","Vitales","Cissus striata",26
"Magnoliopsida","Vitales","Cissus tiliacea",3
"Magnoliopsida","Vitales","Cissus trifoliata",558
"Magnoliopsida","Vitales","Cissus verticillata",200
"Magnoliopsida","Vitales","Clematicissus opaca",4
"Magnoliopsida","Vitales","Cyphostemma bainesii",1
"Magnoliopsida","Vitales","Cyphostemma cirrhosum",14
"Magnoliopsida","Vitales","Cyphostemma congestum",3
"Magnoliopsida","Vitales","Cyphostemma currorii",8
"Magnoliopsida","Vitales","Cyphostemma flavicans",2
"Magnoliopsida","Vitales","Cyphostemma laza",4
"Magnoliopsida","Vitales","Cyphostemma oleraceum",2
"Magnoliopsida","Vitales","Cyphostemma quinatum",8
"Magnoliopsida","Vitales","Cyphostemma simulans",3
"Magnoliopsida","Vitales","Cyphostemma subciliatum",2
"Magnoliopsida","Vitales","Cyphostemma uter",1
"Magnoliopsida","Vitales","Cyphostemma woodii",7
"Magnoliopsida","Vitales","Leea guineensis",42
"Magnoliopsida","Vitales","Leea indica",16
"Magnoliopsida","Vitales","Leea philippinensis",3
"Magnoliopsida","Vitales","Leea rubra",13
"Magnoliopsida","Vitales","Parthenocissus dalzielii",21
"Magnoliopsida","Vitales","Parthenocissus henryana",3
"Magnoliopsida","Vitales","Parthenocissus heptaphylla",71
"Magnoliopsida","Vitales","Parthenocissus inserta",860
"Magnoliopsida","Vitales","Parthenocissus quinquefolia",9241
"Magnoliopsida","Vitales","Parthenocissus tricuspidata",784
"Magnoliopsida","Vitales","Pseudocayratia pengiana",1
"Magnoliopsida","Vitales","Rhoicissus digitata",49
"Magnoliopsida","Vitales","Rhoicissus revoilii",10
"Magnoliopsida","Vitales","Rhoicissus rhomboidea",7
"Magnoliopsida","Vitales","Rhoicissus sekhukhuniensis",1
"Magnoliopsida","Vitales","Rhoicissus sessilifolia",6
"Magnoliopsida","Vitales","Rhoicissus tomentosa",76
"Magnoliopsida","Vitales","Rhoicissus tridentata",21
"Magnoliopsida","Vitales","Tetrastigma formosanum",87
"Magnoliopsida","Vitales","Tetrastigma hemsleyanum",19
"Magnoliopsida","Vitales","Tetrastigma lanyuense",3
"Magnoliopsida","Vitales","Tetrastigma leucostaphylum",3
"Magnoliopsida","Vitales","Tetrastigma obtectum",4
"Magnoliopsida","Vitales","Tetrastigma planicaule",2
"Magnoliopsida","Vitales","Tetrastigma voinierianum",1
"Magnoliopsida","Vitales","Vitis acerifolia",6
"Magnoliopsida","Vitales","Vitis aestivalis",810
"Magnoliopsida","Vitales","Vitis amurensis",9
"Magnoliopsida","Vitales","Vitis arizonica",161
"Magnoliopsida","Vitales","Vitis berlandieri",14
"Magnoliopsida","Vitales","Vitis californica",443
"Magnoliopsida","Vitales","Vitis cinerea",188
"Magnoliopsida","Vitales","Vitis coignetiae",2
"Magnoliopsida","Vitales","Vitis ficifolia",12
"Magnoliopsida","Vitales","Vitis flexuosa",2
"Magnoliopsida","Vitales","Vitis girdiana",112
"Magnoliopsida","Vitales","Vitis kelungensis",6
"Magnoliopsida","Vitales","Vitis labrusca",92
"Magnoliopsida","Vitales","Vitis monticola",10
"Magnoliopsida","Vitales","Vitis mustangensis",953
"Magnoliopsida","Vitales","Vitis palmata",8
"Magnoliopsida","Vitales","Vitis riparia",2088
"Magnoliopsida","Vitales","Vitis rotundifolia",1956
"Magnoliopsida","Vitales","Vitis shuttleworthii",6
"Magnoliopsida","Vitales","Vitis thunbergii",3
"Magnoliopsida","Vitales","Vitis tiliifolia",16
"Magnoliopsida","Vitales","Vitis trifoliata",1
"Magnoliopsida","Vitales","Vitis vinifera",219
"Magnoliopsida","Vitales","Vitis vulpina",42
"Magnoliopsida","Zygophyllales","Augea capensis",5
"Magnoliopsida","Zygophyllales","Balanites aegyptiaca",18
"Magnoliopsida","Zygophyllales","Balanites maughamii",7
"Magnoliopsida","Zygophyllales","Bulnesia chilensis",2
"Magnoliopsida","Zygophyllales","Bulnesia foliosa",2
"Magnoliopsida","Zygophyllales","Bulnesia retama",6
"Magnoliopsida","Zygophyllales","Fagonia arabica",1
"Magnoliopsida","Zygophyllales","Fagonia bruguieri",23
"Magnoliopsida","Zygophyllales","Fagonia californica",7
"Magnoliopsida","Zygophyllales","Fagonia chilensis",16
"Magnoliopsida","Zygophyllales","Fagonia cretica",29
"Magnoliopsida","Zygophyllales","Fagonia glutinosa",7
"Magnoliopsida","Zygophyllales","Fagonia indica",3
"Magnoliopsida","Zygophyllales","Fagonia laevis",281
"Magnoliopsida","Zygophyllales","Fagonia mollis",8
"Magnoliopsida","Zygophyllales","Fagonia ovalifolia",1
"Magnoliopsida","Zygophyllales","Fagonia pachyacantha",39
"Magnoliopsida","Zygophyllales","Fagonia palmeri",4
"Magnoliopsida","Zygophyllales","Fagonia sinaica",1
"Magnoliopsida","Zygophyllales","Fagonia villosa",1
"Magnoliopsida","Zygophyllales","Guaiacum angustifolium",192
"Magnoliopsida","Zygophyllales","Guaiacum coulteri",365
"Magnoliopsida","Zygophyllales","Guaiacum officinale",42
"Magnoliopsida","Zygophyllales","Guaiacum sanctum",67
"Magnoliopsida","Zygophyllales","Kallstroemia grandiflora",100
"Magnoliopsida","Zygophyllales","Kallstroemia maxima",57
"Magnoliopsida","Zygophyllales","Kallstroemia parviflora",44
"Magnoliopsida","Zygophyllales","Kallstroemia peninsularis",15
"Magnoliopsida","Zygophyllales","Kallstroemia rosei",42
"Magnoliopsida","Zygophyllales","Kallstroemia tribuloides",1
"Magnoliopsida","Zygophyllales","Kallstroemia tucumanensis",1
"Magnoliopsida","Zygophyllales","Krameria bicolor",342
"Magnoliopsida","Zygophyllales","Krameria cistoidea",4
"Magnoliopsida","Zygophyllales","Krameria cytisoides",16
"Magnoliopsida","Zygophyllales","Krameria erecta",252
"Magnoliopsida","Zygophyllales","Krameria ixine",3
"Magnoliopsida","Zygophyllales","Krameria lanceolata",245
"Magnoliopsida","Zygophyllales","Krameria lappacea",15
"Magnoliopsida","Zygophyllales","Krameria pauciflora",8
"Magnoliopsida","Zygophyllales","Krameria paucifolia",3
"Magnoliopsida","Zygophyllales","Krameria ramosissima",21
"Magnoliopsida","Zygophyllales","Krameria sonorae",5
"Magnoliopsida","Zygophyllales","Krameria tomentosa",2
"Magnoliopsida","Zygophyllales","Larrea cuneifolia",16
"Magnoliopsida","Zygophyllales","Larrea divaricata",49
"Magnoliopsida","Zygophyllales","Larrea nitida",6
"Magnoliopsida","Zygophyllales","Larrea tridentata",7956
"Magnoliopsida","Zygophyllales","Morkillia mexicana",34
"Magnoliopsida","Zygophyllales","Plectrocarpa tetracantha",1
"Magnoliopsida","Zygophyllales","Porlieria chilensis",44
"Magnoliopsida","Zygophyllales","Roepera apiculata",6
"Magnoliopsida","Zygophyllales","Roepera aurantiaca",4
"Magnoliopsida","Zygophyllales","Roepera billardierei",3
"Magnoliopsida","Zygophyllales","Roepera cordifolia",12
"Magnoliopsida","Zygophyllales","Roepera flexuosa",51
"Magnoliopsida","Zygophyllales","Roepera foetida",9
"Magnoliopsida","Zygophyllales","Roepera fulva",25
"Magnoliopsida","Zygophyllales","Roepera glauca",2
"Magnoliopsida","Zygophyllales","Roepera incrustata",2
"Magnoliopsida","Zygophyllales","Roepera leptopetala",1
"Magnoliopsida","Zygophyllales","Roepera lichtensteiniana",6
"Magnoliopsida","Zygophyllales","Roepera maritima",14
"Magnoliopsida","Zygophyllales","Roepera morgsana",46
"Magnoliopsida","Zygophyllales","Roepera sessilifolia",36
"Magnoliopsida","Zygophyllales","Roepera spinosa",19
"Magnoliopsida","Zygophyllales","Seetzenia lanata",6
"Magnoliopsida","Zygophyllales","Sericodes greggii",1
"Magnoliopsida","Zygophyllales","Sisyndite spartea",11
"Magnoliopsida","Zygophyllales","Tetraena alba",13
"Magnoliopsida","Zygophyllales","Tetraena clavata",1
"Magnoliopsida","Zygophyllales","Tetraena coccinea",4
"Magnoliopsida","Zygophyllales","Tetraena dumosa",6
"Magnoliopsida","Zygophyllales","Tetraena fontanesii",23
"Magnoliopsida","Zygophyllales","Tetraena rigida",4
"Magnoliopsida","Zygophyllales","Tetraena simplex",15
"Magnoliopsida","Zygophyllales","Tetraena stapffii",16
"Magnoliopsida","Zygophyllales","Tetraena tenuis",1
"Magnoliopsida","Zygophyllales","Tribulus arabicus",1
"Magnoliopsida","Zygophyllales","Tribulus bimucronatus",1
"Magnoliopsida","Zygophyllales","Tribulus cistoides",147
"Magnoliopsida","Zygophyllales","Tribulus cristatus",7
"Magnoliopsida","Zygophyllales","Tribulus eichlerianus",3
"Magnoliopsida","Zygophyllales","Tribulus pentandrus",6
"Magnoliopsida","Zygophyllales","Tribulus taiwanense",18
"Magnoliopsida","Zygophyllales","Tribulus terrestris",956
"Magnoliopsida","Zygophyllales","Tribulus zeyheri",3
"Magnoliopsida","Zygophyllales","Viscainoa geniculata",30
"Magnoliopsida","Zygophyllales","Zygophyllum fabago",44
"Malacostraca","Amphipoda","Amaryllis philatelica",1
"Malacostraca","Amphipoda","Americorchestia longicornis",2
"Malacostraca","Amphipoda","Americorchestia megalophthalma",15
"Malacostraca","Amphipoda","Ampithoe valida",1
"Malacostraca","Amphipoda","Arcitalitrus dorrieni",6
"Malacostraca","Amphipoda","Arcitalitrus sylvaticus",27
"Malacostraca","Amphipoda","Bellorchestia quoyana",16
"Malacostraca","Amphipoda","Calliopius laeviusculus",3
"Malacostraca","Amphipoda","Caprella alaskana",2
"Malacostraca","Amphipoda","Caprella danilevskii",1
"Malacostraca","Amphipoda","Caprella dilatata",1
"Malacostraca","Amphipoda","Caprella equilibra",5
"Malacostraca","Amphipoda","Caprella geometrica",5
"Malacostraca","Amphipoda","Caprella linearis",1
"Malacostraca","Amphipoda","Caprella mutica",21
"Malacostraca","Amphipoda","Caprella penantis",3
"Malacostraca","Amphipoda","Casco bigelowi",1
"Malacostraca","Amphipoda","Ceradocus serratus",1
"Malacostraca","Amphipoda","Corophium alienense",2
"Malacostraca","Amphipoda","Corophium sextonae",1
"Malacostraca","Amphipoda","Corophium volutator",1
"Malacostraca","Amphipoda","Crangonyx pseudogracilis",1
"Malacostraca","Amphipoda","Crangonyx richmondensis",1
"Malacostraca","Amphipoda","Cyamus boopis",1
"Malacostraca","Amphipoda","Cyamus kessleri",1
"Malacostraca","Amphipoda","Cyamus scammoni",7
"Malacostraca","Amphipoda","Cyproidea ornata",1
"Malacostraca","Amphipoda","Dikerogammarus villosus",1
"Malacostraca","Amphipoda","Echinogammarus marinus",1
"Malacostraca","Amphipoda","Echinogammarus stoerensis",1
"Malacostraca","Amphipoda","Gammarella fucicola",1
"Malacostraca","Amphipoda","Gammarus fasciatus",25
"Malacostraca","Amphipoda","Gammarus fossarum",3
"Malacostraca","Amphipoda","Gammarus lacustris",24
"Malacostraca","Amphipoda","Gammarus locusta",8
"Malacostraca","Amphipoda","Gammarus minus",1
"Malacostraca","Amphipoda","Gammarus mucronatus",20
"Malacostraca","Amphipoda","Gammarus oceanicus",10
"Malacostraca","Amphipoda","Gammarus pseudolimnaeus",3
"Malacostraca","Amphipoda","Gammarus pulex",10
"Malacostraca","Amphipoda","Gammarus roeselii",1
"Malacostraca","Amphipoda","Gammarus tigrinus",3
"Malacostraca","Amphipoda","Hyperia galba",2
"Malacostraca","Amphipoda","Hyperia medusarum",4
"Malacostraca","Amphipoda","Iphimedia gibba",2
"Malacostraca","Amphipoda","Jassa marmorata",3
"Malacostraca","Amphipoda","Jassa slatteryi",2
"Malacostraca","Amphipoda","Leucothoe commensalis",1
"Malacostraca","Amphipoda","Megalorchestia californiana",141
"Malacostraca","Amphipoda","Megalorchestia columbiana",1
"Malacostraca","Amphipoda","Metacaprella kennerlyi",1
"Malacostraca","Amphipoda","Metaprotella sandalensis",1
"Malacostraca","Amphipoda","Ochlesis lenticulosus",6
"Malacostraca","Amphipoda","Orchestia gammarella",1
"Malacostraca","Amphipoda","Orchestoidea tuberculata",2
"Malacostraca","Amphipoda","Parajassa pelagica",1
"Malacostraca","Amphipoda","Paramelita capensis",2
"Malacostraca","Amphipoda","Parorchestia tenuis",5
"Malacostraca","Amphipoda","Platorchestia platensis",1
"Malacostraca","Amphipoda","Podocerus cristatus",2
"Malacostraca","Amphipoda","Polycheria atolli",1
"Malacostraca","Amphipoda","Sunamphitoe humeralis",3
"Malacostraca","Amphipoda","Talitroides topitotum",14
"Malacostraca","Amphipoda","Talitrus saltator",35
"Malacostraca","Amphipoda","Talorchestia capensis",5
"Malacostraca","Amphipoda","Traskorchestia traskiana",12
"Malacostraca","Amphipoda","Wecomedon nobilis",1
"Malacostraca","Decapoda","Acantholithodes hispidus",2
"Malacostraca","Decapoda","Acanthonyx lunulatus",4
"Malacostraca","Decapoda","Achaeus japonicus",26
"Malacostraca","Decapoda","Actaea pura",1
"Malacostraca","Decapoda","Actaeodes hirsutissimus",1
"Malacostraca","Decapoda","Actaeodes tomentosus",1
"Malacostraca","Decapoda","Acutigebia danai",2
"Malacostraca","Decapoda","Aethra scruposa",1
"Malacostraca","Decapoda","Afruca tangeri",48
"Malacostraca","Decapoda","Albunea occultus",2
"Malacostraca","Decapoda","Allogalathea babai",7
"Malacostraca","Decapoda","Allogalathea elegans",11
"Malacostraca","Decapoda","Allopetrolisthes angulosus",7
"Malacostraca","Decapoda","Allopetrolisthes punctatus",1
"Malacostraca","Decapoda","Allopetrolisthes spinifrons",6
"Malacostraca","Decapoda","Alope spinifrons",39
"Malacostraca","Decapoda","Alpheus angulosus",4
"Malacostraca","Decapoda","Alpheus bellimanus",2
"Malacostraca","Decapoda","Alpheus bellulus",2
"Malacostraca","Decapoda","Alpheus clamator",4
"Malacostraca","Decapoda","Alpheus deuteropus",6
"Malacostraca","Decapoda","Alpheus djeddensis",2
"Malacostraca","Decapoda","Alpheus euphrosyne",1
"Malacostraca","Decapoda","Alpheus galapagensis",3
"Malacostraca","Decapoda","Alpheus glaber",1
"Malacostraca","Decapoda","Alpheus heterochaelis",3
"Malacostraca","Decapoda","Alpheus nuttingi",2
"Malacostraca","Decapoda","Alpheus ochrostriatus",2
"Malacostraca","Decapoda","Alpheus pacificus",6
"Malacostraca","Decapoda","Alpheus parasocialis",1
"Malacostraca","Decapoda","Alpheus richardsoni",27
"Malacostraca","Decapoda","Alpheus splendidus",2
"Malacostraca","Decapoda","Amarinus laevis",1
"Malacostraca","Decapoda","Anapagurus hendersoni",4
"Malacostraca","Decapoda","Ancylocaris brevicarpalis",34
"Malacostraca","Decapoda","Ancylomenes holthuisi",12
"Malacostraca","Decapoda","Ancylomenes luteomaculatus",2
"Malacostraca","Decapoda","Ancylomenes magnificus",15
"Malacostraca","Decapoda","Ancylomenes pedersoni",15
"Malacostraca","Decapoda","Ancylomenes sarasvati",9
"Malacostraca","Decapoda","Ancylomenes venustus",1
"Malacostraca","Decapoda","Aratus pacificus",8
"Malacostraca","Decapoda","Aratus pisonii",233
"Malacostraca","Decapoda","Arcania elongata",1
"Malacostraca","Decapoda","Arcania heptacantha",1
"Malacostraca","Decapoda","Arcania sagamiensis",2
"Malacostraca","Decapoda","Arenaeus cribrarius",226
"Malacostraca","Decapoda","Arenaeus mexicanus",2
"Malacostraca","Decapoda","Areopaguristes setosus",4
"Malacostraca","Decapoda","Armases angustum",1
"Malacostraca","Decapoda","Armases cinereum",228
"Malacostraca","Decapoda","Armases ricordi",2
"Malacostraca","Decapoda","Armases rubripes",1
"Malacostraca","Decapoda","Ashtoret lunaris",8
"Malacostraca","Decapoda","Ashtoret miersii",1
"Malacostraca","Decapoda","Astacus astacus",31
"Malacostraca","Decapoda","Atelecyclus rotundatus",2
"Malacostraca","Decapoda","Atelecyclus undecimdentatus",4
"Malacostraca","Decapoda","Atergatis floridus",4
"Malacostraca","Decapoda","Atergatis integerrimus",7
"Malacostraca","Decapoda","Athanas nitescens",5
"Malacostraca","Decapoda","Atlantopandalus propinqvus",1
"Malacostraca","Decapoda","Atya innocous",3
"Malacostraca","Decapoda","Atya scabra",2
"Malacostraca","Decapoda","Atyaephyra desmarestii",5
"Malacostraca","Decapoda","Austrodromidia octodentata",3
"Malacostraca","Decapoda","Austrohelice crassa",47
"Malacostraca","Decapoda","Austropotamobius pallipes",34
"Malacostraca","Decapoda","Austropotamobius torrentium",13
"Malacostraca","Decapoda","Austruca annulipes",39
"Malacostraca","Decapoda","Austruca cryptica",1
"Malacostraca","Decapoda","Austruca lactea",65
"Malacostraca","Decapoda","Austruca occidentalis",5
"Malacostraca","Decapoda","Austruca triangularis",2
"Malacostraca","Decapoda","Austruca variegata",3
"Malacostraca","Decapoda","Balssipotamon ungulatum",1
"Malacostraca","Decapoda","Barbicambarus simmonsi",4
"Malacostraca","Decapoda","Baruna sinensis",6
"Malacostraca","Decapoda","Bellidilia laevis",7
"Malacostraca","Decapoda","Betaeopsis aequimanus",18
"Malacostraca","Decapoda","Betaeus longidactylus",3
"Malacostraca","Decapoda","Betaeus setosus",1
"Malacostraca","Decapoda","Betaeus truncatus",5
"Malacostraca","Decapoda","Biffarius filholi",5
"Malacostraca","Decapoda","Birgus latro",25
"Malacostraca","Decapoda","Blepharipoda occidentalis",67
"Malacostraca","Decapoda","Brachynotus atlanticus",1
"Malacostraca","Decapoda","Brachynotus sexdentatus",1
"Malacostraca","Decapoda","Brachynotus spinosus",10
"Malacostraca","Decapoda","Calappa bilineata",1
"Malacostraca","Decapoda","Calappa calappa",1
"Malacostraca","Decapoda","Calappa convexa",4
"Malacostraca","Decapoda","Calappa flammea",22
"Malacostraca","Decapoda","Calappa gallus",5
"Malacostraca","Decapoda","Calappa granulata",4
"Malacostraca","Decapoda","Calappa hepatica",16
"Malacostraca","Decapoda","Calappa lophos",2
"Malacostraca","Decapoda","Calappa nitida",1
"Malacostraca","Decapoda","Calappa ocellata",5
"Malacostraca","Decapoda","Calappa philargius",4
"Malacostraca","Decapoda","Calappa pustulosa",1
"Malacostraca","Decapoda","Calcinus argus",1
"Malacostraca","Decapoda","Calcinus californiensis",17
"Malacostraca","Decapoda","Calcinus elegans",3
"Malacostraca","Decapoda","Calcinus explorator",14
"Malacostraca","Decapoda","Calcinus gaimardii",1
"Malacostraca","Decapoda","Calcinus laevimanus",26
"Malacostraca","Decapoda","Calcinus latens",8
"Malacostraca","Decapoda","Calcinus lineapropodus",2
"Malacostraca","Decapoda","Calcinus minutus",4
"Malacostraca","Decapoda","Calcinus morgani",6
"Malacostraca","Decapoda","Calcinus nitidus",2
"Malacostraca","Decapoda","Calcinus pictus",9
"Malacostraca","Decapoda","Calcinus seurati",32
"Malacostraca","Decapoda","Calcinus tibicen",12
"Malacostraca","Decapoda","Calcinus tubularis",7
"Malacostraca","Decapoda","Callianassa kraussi",2
"Malacostraca","Decapoda","Callichirus islagrande",2
"Malacostraca","Decapoda","Callichirus kraussi",2
"Malacostraca","Decapoda","Callichirus major",14
"Malacostraca","Decapoda","Callinectes arcuatus",19
"Malacostraca","Decapoda","Callinectes bellicosus",7
"Malacostraca","Decapoda","Callinectes danae",1
"Malacostraca","Decapoda","Callinectes marginatus",3
"Malacostraca","Decapoda","Callinectes ornatus",19
"Malacostraca","Decapoda","Callinectes sapidus",1048
