"day","year","lat_bin","lon_bin","day_count"
209,2018,39,-121,12
209,2018,39,-119,2
209,2018,39,-109,1
209,2018,39,-107,1
209,2018,39,-105,4
209,2018,39,-103,9
209,2018,39,-93,8
209,2018,39,-91,12
209,2018,39,-89,1
209,2018,39,-87,11
209,2018,39,-85,25
209,2018,39,-83,8
209,2018,39,-81,1
209,2018,39,-79,7
209,2018,39,-77,64
209,2018,39,-75,24
209,2018,41,-123,1
209,2018,41,-111,4
209,2018,41,-105,1
209,2018,41,-97,4
209,2018,41,-95,2
209,2018,41,-89,5
209,2018,41,-87,48
209,2018,41,-85,2
209,2018,41,-83,25
209,2018,41,-81,46
209,2018,41,-79,16
209,2018,41,-77,3
209,2018,41,-75,48
209,2018,41,-73,16
209,2018,41,-71,1
209,2018,41,17,1
209,2018,43,-123,1
209,2018,43,-121,1
209,2018,43,-111,1
209,2018,43,-97,2
209,2018,43,-95,1
209,2018,43,-93,1
209,2018,43,-91,1
209,2018,43,-89,16
209,2018,43,-87,6
209,2018,43,-85,14
209,2018,43,-83,13
209,2018,43,-81,26
209,2018,43,-79,8
209,2018,43,-77,16
209,2018,43,-73,20
209,2018,43,-71,7
209,2018,43,3,1
209,2018,45,-123,2
209,2018,45,-113,1
209,2018,45,-111,1
209,2018,45,-95,2
209,2018,45,-93,20
209,2018,45,-89,1
209,2018,45,-85,5
209,2018,45,-81,3
209,2018,45,-79,4
209,2018,45,-77,8
209,2018,45,-75,12
209,2018,45,-73,17
209,2018,45,-69,4
209,2018,45,-67,1
209,2018,45,-63,2
209,2018,45,7,1
209,2018,45,9,1
209,2018,47,-123,7
209,2018,47,-111,3
209,2018,47,-97,2
209,2018,47,-95,2
209,2018,47,-93,2
209,2018,47,-91,2
209,2018,47,-85,2
209,2018,47,-83,2
209,2018,47,-81,2
209,2018,47,-71,1
209,2018,47,-63,2
209,2018,47,-61,2
209,2018,47,3,1
209,2018,47,11,1
209,2018,49,-125,1
209,2018,49,-123,1
209,2018,49,-121,5
209,2018,49,-95,3
209,2018,49,-89,7
209,2018,49,-53,1
209,2018,49,5,2
209,2018,49,9,1
209,2018,51,-107,1
209,2018,51,-1,1
209,2018,53,1,1
209,2018,53,11,1
209,2018,57,-105,1
209,2018,57,9,1
209,2018,57,11,1
209,2018,61,25,1
210,2015,15,-97,11
210,2015,15,-93,1
210,2015,17,-93,1
210,2015,17,-89,4
210,2015,19,-99,1
210,2015,19,-97,1
210,2015,21,-103,1
210,2015,21,-101,1
210,2015,21,-99,1
210,2015,21,-91,1
210,2015,23,-107,2
210,2015,23,-101,1
210,2015,25,-101,2
210,2015,27,-99,1
210,2015,29,-95,1
210,2015,33,-119,1
210,2015,33,-117,2
210,2015,33,-101,1
210,2015,33,-97,7
210,2015,33,-83,1
210,2015,35,-119,2
210,2015,35,-117,5
210,2015,35,-109,2
210,2015,35,-87,10
210,2015,35,-79,1
210,2015,37,-123,6
210,2015,37,-121,2
210,2015,37,-115,1
210,2015,39,-123,1
210,2015,39,-121,14
210,2015,39,-119,3
210,2015,39,-89,2
210,2015,39,-83,2
210,2015,39,-77,1
210,2015,41,-107,2
210,2015,41,-93,1
210,2015,41,-89,4
210,2015,41,-83,2
210,2015,41,-81,3
210,2015,41,-73,1
210,2015,41,-7,1
210,2015,43,-83,1
210,2015,43,-73,9
210,2015,45,-93,1
210,2015,45,-81,2
210,2015,45,-77,2
210,2015,45,-73,4
210,2015,45,-71,4
210,2015,45,-69,2
210,2015,45,-65,1
210,2015,47,-123,3
210,2016,15,-97,1
210,2016,15,-87,1
210,2016,17,-97,10
210,2016,17,-93,1
210,2016,19,-105,1
210,2016,19,-99,5
210,2016,19,-97,2
210,2016,19,-89,1
210,2016,21,-101,3
210,2016,21,-99,2
210,2016,23,-107,3
210,2016,23,-101,1
210,2016,25,-99,1
210,2016,25,-81,2
210,2016,27,-99,1
210,2016,29,-101,1
210,2016,29,-95,1
210,2016,31,-111,2
210,2016,31,-97,4
210,2016,31,-91,1
210,2016,31,-87,3
210,2016,33,-119,1
210,2016,33,-117,7
210,2016,33,-111,3
210,2016,33,-109,2
210,2016,33,-97,8
210,2016,35,-119,2
210,2016,35,-101,2
210,2016,35,-83,1
210,2016,35,-79,2
210,2016,37,-123,5
210,2016,37,-121,4
210,2016,37,-119,17
210,2016,37,-107,3
210,2016,37,-105,10
210,2016,37,-97,1
210,2016,37,-81,3
210,2016,37,-79,1
210,2016,37,-77,3
210,2016,39,-123,5
210,2016,39,-121,1
210,2016,39,-107,2
210,2016,39,-93,1
210,2016,39,-91,2
210,2016,39,-89,2
210,2016,39,-87,1
210,2016,39,-77,2
210,2016,39,-75,2
210,2016,41,-105,3
210,2016,41,-89,11
210,2016,41,-81,2
210,2016,41,-77,2
210,2016,41,-75,6
210,2016,41,-73,4
210,2016,41,-71,2
210,2016,43,-121,1
210,2016,43,-113,1
210,2016,43,-89,3
210,2016,43,-87,1
210,2016,43,-85,1
210,2016,43,-83,9
210,2016,43,-81,2
210,2016,43,-79,2
210,2016,43,-77,1
210,2016,43,-73,1
210,2016,43,-71,2
210,2016,45,-125,1
210,2016,45,-97,5
210,2016,45,-87,1
210,2016,45,-75,1
210,2016,45,-73,6
210,2016,45,-65,1
210,2016,45,1,2
210,2016,45,5,1
210,2016,45,11,2
210,2016,47,-63,1
210,2016,49,-123,1
210,2016,49,-97,1
210,2016,51,7,1
210,2017,-7,107,2
210,2017,1,103,3
210,2017,9,-85,1
210,2017,9,77,1
210,2017,11,-87,4
210,2017,11,-85,3
210,2017,15,-97,4
210,2017,17,-93,12
210,2017,17,-89,1
210,2017,19,-103,1
210,2017,19,-101,1
210,2017,19,-99,5
210,2017,19,-97,1
210,2017,19,-67,1
210,2017,21,-105,2
210,2017,21,-103,3
210,2017,21,-101,3
210,2017,21,-99,1
210,2017,21,-79,15
210,2017,23,109,1
210,2017,25,-101,3
210,2017,27,-97,5
210,2017,27,-81,1
210,2017,29,-107,1
210,2017,29,-83,18
210,2017,29,-81,2
210,2017,31,-117,1
210,2017,31,-111,6
210,2017,31,-99,2
210,2017,31,-95,1
210,2017,31,-93,1
210,2017,31,-91,2
210,2017,31,-89,1
210,2017,31,-85,1
210,2017,31,-81,1
210,2017,33,-119,1
210,2017,33,-117,9
210,2017,33,-115,4
210,2017,33,-111,6
210,2017,33,-105,1
210,2017,33,-99,2
210,2017,33,-97,16
210,2017,33,-87,4
210,2017,33,-81,1
210,2017,33,-79,1
210,2017,35,-121,1
210,2017,35,-119,21
210,2017,35,-117,3
210,2017,35,-113,3
210,2017,35,-111,2
210,2017,35,-107,1
210,2017,35,-97,1
210,2017,35,-95,16
210,2017,35,-93,11
210,2017,35,-87,3
210,2017,35,-85,2
210,2017,35,-83,7
210,2017,35,-81,18
210,2017,35,-79,2
210,2017,37,-123,20
210,2017,37,-121,5
210,2017,37,-119,19
210,2017,37,-107,1
210,2017,37,-95,2
210,2017,37,-93,3
210,2017,37,-91,9
210,2017,37,-87,1
210,2017,37,-83,3
210,2017,37,-81,2
210,2017,39,-123,1
210,2017,39,-121,9
210,2017,39,-119,7
210,2017,39,-97,1
210,2017,39,-93,3
210,2017,39,-91,3
210,2017,39,-89,2
210,2017,39,-87,5
210,2017,39,-85,11
210,2017,39,-83,8
210,2017,39,-81,1
210,2017,39,-79,1
210,2017,39,-77,5
210,2017,39,-75,4
210,2017,41,-123,20
210,2017,41,-121,1
210,2017,41,-111,9
210,2017,41,-105,2
210,2017,41,-97,1
210,2017,41,-95,2
210,2017,41,-93,3
210,2017,41,-91,1
210,2017,41,-89,4
210,2017,41,-87,37
210,2017,41,-83,13
210,2017,41,-81,22
210,2017,41,-79,4
210,2017,41,-77,3
210,2017,41,-75,19
210,2017,41,-73,10
210,2017,41,1,1
210,2017,43,-123,2
210,2017,43,-115,1
210,2017,43,-95,1
210,2017,43,-91,2
210,2017,43,-89,5
210,2017,43,-87,3
210,2017,43,-85,4
210,2017,43,-83,9
210,2017,43,-81,10
210,2017,43,-79,13
210,2017,43,-77,7
210,2017,43,-75,22
210,2017,43,-73,19
210,2017,43,-71,12
210,2017,43,45,1
210,2017,45,-123,1
210,2017,45,-121,1
210,2017,45,-111,2
210,2017,45,-95,1
210,2017,45,-85,1
210,2017,45,-81,10
210,2017,45,-79,15
210,2017,45,-77,12
210,2017,45,-75,5
210,2017,45,-73,7
210,2017,45,-69,1
210,2017,45,-67,1
210,2017,45,-65,7
210,2017,45,11,1
210,2017,47,-117,1
210,2017,47,-85,2
210,2017,47,-83,1
210,2017,47,-79,1
210,2017,47,-73,1
210,2017,47,-65,5
210,2017,47,-63,1
210,2017,47,11,1
210,2017,47,13,2
210,2017,49,-123,6
210,2017,49,-109,2
210,2017,49,-97,1
210,2017,49,-89,1
210,2017,49,3,1
210,2017,49,7,3
210,2017,49,9,1
210,2017,49,17,2
210,2017,51,-95,1
210,2017,51,-3,1
210,2017,51,5,1
210,2018,-27,19,2
210,2018,-15,27,3
210,2018,1,103,1
210,2018,3,-77,1
210,2018,11,77,2
210,2018,13,-89,1
210,2018,13,79,1
210,2018,15,-87,1
210,2018,17,-93,3
210,2018,17,-87,1
210,2018,19,-101,11
210,2018,19,-99,7
210,2018,19,-97,10
210,2018,19,-65,1
210,2018,21,-105,2
210,2018,21,-99,2
210,2018,21,-89,5
210,2018,23,-107,6
210,2018,23,-105,3
210,2018,23,-99,1
210,2018,23,115,1
210,2018,23,121,1
210,2018,25,-111,1
210,2018,25,-101,14
210,2018,25,-81,5
210,2018,27,-99,4
210,2018,27,-97,6
210,2018,27,-83,3
210,2018,29,-107,6
210,2018,29,-99,5
210,2018,29,-97,3
210,2018,29,-95,10
210,2018,29,-83,4
210,2018,29,-81,11
210,2018,31,-111,7
210,2018,31,-109,3
210,2018,31,-99,3
210,2018,31,-97,4
210,2018,31,-95,1
210,2018,31,-91,4
210,2018,31,-89,7
210,2018,31,-87,2
210,2018,31,-83,1
210,2018,33,-119,4
210,2018,33,-117,18
210,2018,33,-111,3
210,2018,33,-109,1
210,2018,33,-97,11
210,2018,33,-95,2
210,2018,33,-93,2
210,2018,33,-89,2
210,2018,33,-85,5
210,2018,33,-83,1
210,2018,33,-81,1
210,2018,33,133,1
210,2018,35,-119,19
210,2018,35,-117,3
210,2018,35,-107,1
210,2018,35,-105,1
210,2018,35,-97,5
210,2018,35,-95,17
210,2018,35,-91,2
210,2018,35,-89,4
210,2018,35,-87,1
210,2018,35,-85,2
210,2018,35,-83,16
210,2018,35,-81,4
210,2018,35,-79,10
210,2018,35,-75,1
210,2018,37,-123,8
210,2018,37,-121,4
210,2018,37,-119,17
210,2018,37,-109,1
210,2018,37,-97,1
210,2018,37,-95,2
210,2018,37,-93,2
210,2018,37,-89,5
210,2018,37,-87,6
210,2018,37,-85,1
210,2018,37,-83,6
210,2018,37,-81,11
210,2018,37,-79,3
210,2018,37,-77,8
210,2018,37,-75,4
210,2018,39,-123,4
210,2018,39,-121,1
210,2018,39,-119,22
210,2018,39,-105,6
210,2018,39,-95,1
210,2018,39,-93,3
210,2018,39,-91,4
210,2018,39,-87,1
210,2018,39,-85,4
210,2018,39,-83,9
210,2018,39,-81,3
210,2018,39,-79,11
210,2018,39,-77,68
210,2018,39,-75,6
210,2018,39,-7,1
210,2018,41,-125,1
210,2018,41,-123,1
210,2018,41,-107,1
210,2018,41,-105,6
210,2018,41,-97,8
210,2018,41,-95,2
210,2018,41,-91,1
210,2018,41,-89,4
210,2018,41,-87,14
210,2018,41,-85,1
210,2018,41,-83,18
210,2018,41,-81,17
210,2018,41,-79,11
210,2018,41,-77,5
210,2018,41,-75,26
210,2018,41,-73,19
210,2018,41,-71,3
210,2018,43,-123,2
210,2018,43,-117,2
210,2018,43,-111,2
210,2018,43,-97,8
210,2018,43,-89,26
210,2018,43,-87,18
210,2018,43,-85,7
210,2018,43,-83,17
210,2018,43,-81,9
210,2018,43,-79,19
210,2018,43,-77,12
210,2018,43,-75,3
210,2018,43,-73,20
210,2018,43,-71,9
210,2018,43,-7,1
210,2018,43,3,1
210,2018,43,13,1
210,2018,45,-123,2
210,2018,45,-121,2
210,2018,45,-97,1
210,2018,45,-93,17
210,2018,45,-89,1
210,2018,45,-87,1
210,2018,45,-85,5
210,2018,45,-81,10
210,2018,45,-79,34
210,2018,45,-77,28
210,2018,45,-75,20
210,2018,45,-73,13
210,2018,45,-71,2
210,2018,45,-69,1
210,2018,45,-67,2
210,2018,45,-63,2
210,2018,45,11,3
210,2018,47,-123,7
210,2018,47,-121,2
210,2018,47,-113,2
210,2018,47,-101,1
210,2018,47,-87,1
210,2018,47,-85,2
210,2018,47,-83,1
210,2018,47,-63,1
210,2018,47,11,1
210,2018,49,-125,1
210,2018,49,-123,1
210,2018,49,-121,4
210,2018,49,-107,1
210,2018,49,-95,1
210,2018,49,-91,2
210,2018,49,-89,1
210,2018,49,-87,3
210,2018,49,-85,1
210,2018,49,-81,1
210,2018,49,9,1
210,2018,51,-81,4
210,2018,51,11,1
210,2018,53,-7,1
210,2018,55,-1,3
210,2018,55,9,1
210,2018,55,37,1
210,2018,59,11,1
210,2018,65,-135,1
211,2015,11,-85,1
211,2015,19,-95,1
211,2015,21,-105,1
211,2015,21,-101,3
211,2015,21,-89,1
211,2015,23,-107,6
211,2015,23,121,1
211,2015,25,-81,1
211,2015,27,-81,4
211,2015,29,-103,1
211,2015,29,-95,1
211,2015,31,-97,2
211,2015,33,-119,2
211,2015,33,-117,2
211,2015,33,-97,5
211,2015,33,-83,1
211,2015,35,-119,2
211,2015,35,-97,7
211,2015,35,-87,8
211,2015,35,-83,1
211,2015,35,-81,1
211,2015,37,-97,2
211,2015,37,-25,1
211,2015,39,-123,3
211,2015,39,-121,4
211,2015,39,-119,7
211,2015,39,-91,5
211,2015,39,-85,1
211,2015,39,-77,2
211,2015,39,-75,1
211,2015,41,-107,1
211,2015,41,-87,4
211,2015,41,-83,4
211,2015,41,-81,2
211,2015,43,-83,1
211,2015,43,-79,1
211,2015,43,-75,1
211,2015,43,-73,2
211,2015,43,-71,1
211,2015,43,23,1
211,2015,45,-95,1
211,2015,45,-93,1
211,2015,45,-77,2
211,2015,45,-73,1
211,2015,47,-123,1
211,2016,13,101,1
211,2016,17,-97,1
211,2016,17,-91,1
211,2016,19,-155,1
211,2016,19,-103,1
211,2016,19,-101,1
211,2016,19,-99,31
211,2016,19,-97,1
211,2016,19,-95,3
211,2016,19,-89,2
211,2016,21,-101,2
211,2016,21,-99,11
211,2016,23,-107,2
211,2016,23,115,1
211,2016,25,-101,6
211,2016,25,-81,1
211,2016,29,-95,4
211,2016,31,-111,4
211,2016,31,-99,7
211,2016,31,-97,4
211,2016,31,-91,1
211,2016,31,-89,1
211,2016,31,-87,1
211,2016,31,-85,2
211,2016,33,-119,3
211,2016,33,-117,3
211,2016,33,-111,1
211,2016,33,-97,10
211,2016,33,-83,5
211,2016,35,-119,4
211,2016,35,-87,3
211,2016,35,-85,1
211,2016,35,-81,1
211,2016,35,-79,3
211,2016,37,-123,5
211,2016,37,-121,5
211,2016,37,-119,14
211,2016,37,-107,1
211,2016,37,-105,5
211,2016,37,-95,2
211,2016,37,-85,1
211,2016,37,-79,1
211,2016,37,-77,3
211,2016,39,-123,3
211,2016,39,-119,4
211,2016,39,-107,5
211,2016,39,-85,6
211,2016,39,-81,13
211,2016,39,-79,1
211,2016,39,-77,11
211,2016,39,-75,3
211,2016,41,-111,2
211,2016,41,-105,2
211,2016,41,-93,1
211,2016,41,-89,5
211,2016,41,-83,1
211,2016,41,-81,8
211,2016,41,-79,2
211,2016,41,-75,2
211,2016,41,-73,5
211,2016,41,-9,1
211,2016,41,15,1
211,2016,43,-89,3
211,2016,43,-87,3
211,2016,43,-85,1
211,2016,43,-83,1
211,2016,43,-81,1
211,2016,43,-79,4
211,2016,43,-77,2
211,2016,43,-73,1
211,2016,43,-71,5
211,2016,45,-93,6
211,2016,45,-85,2
211,2016,45,-79,25
211,2016,45,-73,8
211,2016,45,11,1
211,2016,47,-121,4
211,2016,47,-117,3
211,2016,47,-85,1
211,2016,49,-113,1
211,2016,51,-93,2
211,2016,53,-1,1
211,2017,-27,153,1
211,2017,-7,107,3
211,2017,1,103,2
211,2017,9,-81,1
211,2017,11,-87,1
211,2017,13,77,6
211,2017,15,-97,8
211,2017,17,-93,2
211,2017,17,-91,3
211,2017,17,-89,2
211,2017,19,-101,6
211,2017,19,-99,7
211,2017,19,-97,3
211,2017,21,-103,3
211,2017,21,-101,4
211,2017,21,-99,1
211,2017,21,-97,2
211,2017,21,-89,4
211,2017,21,-87,1
211,2017,21,-79,7
211,2017,25,-107,1
211,2017,25,-103,3
211,2017,25,-101,4
211,2017,27,-81,2
211,2017,29,-111,1
211,2017,29,-99,6
211,2017,29,-95,3
211,2017,29,-83,1
211,2017,29,-81,1
211,2017,31,-111,8
211,2017,31,-97,3
211,2017,31,-95,1
211,2017,31,-91,2
211,2017,31,-85,2
211,2017,31,-83,1
211,2017,33,-119,1
211,2017,33,-117,8
211,2017,33,-115,1
211,2017,33,-111,8
211,2017,33,-109,2
211,2017,33,-97,19
211,2017,33,-93,2
211,2017,33,-87,3
211,2017,33,-85,3
211,2017,33,-81,21
211,2017,35,-119,3
211,2017,35,-117,2
211,2017,35,-111,1
211,2017,35,-97,1
211,2017,35,-93,3
211,2017,35,-87,2
211,2017,35,-85,2
211,2017,35,-83,5
211,2017,35,-81,11
211,2017,35,-79,5
211,2017,35,-77,2
211,2017,37,-123,9
211,2017,37,-121,3
211,2017,37,-119,6
211,2017,37,-97,2
211,2017,37,-95,1
211,2017,37,-93,1
211,2017,37,-91,14
211,2017,37,-87,4
211,2017,37,-83,2
211,2017,37,-79,4
211,2017,37,-77,6
211,2017,39,-123,4
211,2017,39,-121,6
211,2017,39,-119,2
211,2017,39,-105,3
211,2017,39,-95,2
211,2017,39,-93,1
211,2017,39,-91,9
211,2017,39,-89,2
211,2017,39,-87,3
211,2017,39,-85,8
211,2017,39,-83,9
211,2017,39,-81,3
211,2017,39,-79,6
211,2017,39,-77,107
211,2017,39,-75,7
211,2017,41,-125,2
211,2017,41,-123,3
211,2017,41,-121,4
211,2017,41,-111,2
211,2017,41,-105,4
211,2017,41,-99,1
211,2017,41,-97,3
211,2017,41,-95,2
211,2017,41,-91,1
211,2017,41,-89,1
211,2017,41,-87,12
211,2017,41,-83,6
211,2017,41,-81,22
211,2017,41,-79,8
211,2017,41,-77,8
211,2017,41,-75,29
211,2017,41,-73,28
211,2017,41,-71,10
211,2017,41,-69,1
211,2017,41,21,1
211,2017,43,-123,7
211,2017,43,-89,13
211,2017,43,-87,5
211,2017,43,-85,1
211,2017,43,-83,2
211,2017,43,-81,26
211,2017,43,-79,14
211,2017,43,-77,9
211,2017,43,-75,1
211,2017,43,-73,26
211,2017,43,-71,9
211,2017,45,-123,3
211,2017,45,-121,1
211,2017,45,-111,11
211,2017,45,-93,3
211,2017,45,-91,3
211,2017,45,-85,1
211,2017,45,-79,5
211,2017,45,-77,14
211,2017,45,-75,4
211,2017,45,-73,15
211,2017,45,-65,1
211,2017,45,-63,1
211,2017,45,9,1
211,2017,47,-123,2
211,2017,47,-115,2
211,2017,47,-95,2
211,2017,47,-79,1
211,2017,47,-65,1
211,2017,47,11,1
211,2017,49,-123,4
211,2017,49,-121,2
211,2017,49,-113,1
211,2017,49,-109,2
211,2017,49,19,1
211,2017,53,1,1
211,2017,53,7,1
211,2017,59,-155,1
211,2017,69,-133,1
211,2018,9,-79,1
211,2018,15,-97,2
211,2018,17,-93,2
211,2018,19,-101,3
211,2018,19,-99,5
211,2018,19,-97,3
211,2018,19,-91,1
211,2018,21,-99,9
211,2018,23,-107,3
211,2018,23,-99,1
211,2018,25,-111,1
211,2018,25,-107,1
211,2018,25,-101,9
211,2018,25,-97,4
211,2018,25,-81,3
211,2018,27,-97,12
211,2018,27,-83,2
211,2018,29,-99,3
211,2018,29,-97,1
211,2018,29,-95,9
211,2018,29,-91,2
211,2018,29,-83,3
211,2018,29,-81,10
211,2018,31,-111,10
211,2018,31,-109,1
211,2018,31,-103,1
211,2018,31,-99,1
211,2018,31,-97,25
211,2018,31,-95,6
211,2018,31,-89,3
211,2018,31,-87,1
211,2018,31,-85,4
211,2018,33,-119,1
211,2018,33,-117,8
211,2018,33,-111,5
211,2018,33,-101,1
211,2018,33,-99,2
211,2018,33,-97,8
211,2018,33,-93,1
211,2018,33,-91,2
211,2018,33,-85,5
211,2018,33,-83,3
211,2018,33,-81,2
211,2018,35,-119,2
211,2018,35,-111,1
211,2018,35,-97,1
211,2018,35,-95,5
211,2018,35,-93,2
211,2018,35,-87,2
211,2018,35,-85,5
211,2018,35,-83,3
211,2018,35,-81,1
211,2018,35,-79,3
211,2018,35,-77,1
211,2018,37,-123,10
211,2018,37,-121,3
211,2018,37,-119,67
211,2018,37,-99,2
211,2018,37,-95,1
211,2018,37,-93,2
211,2018,37,-87,2
211,2018,37,-83,1
211,2018,37,-81,1
211,2018,37,-77,1
211,2018,37,127,1
211,2018,39,-123,8
211,2018,39,-121,2
211,2018,39,-119,10
211,2018,39,-115,2
211,2018,39,-107,1
211,2018,39,-95,3
211,2018,39,-93,1
211,2018,39,-91,3
211,2018,39,-89,7
211,2018,39,-87,3
211,2018,39,-85,8
211,2018,39,-83,12
211,2018,39,-77,11
211,2018,39,-75,5
211,2018,39,-9,1
211,2018,39,21,1
211,2018,41,-125,2
211,2018,41,-111,2
211,2018,41,-107,1
211,2018,41,-105,2
211,2018,41,-97,1
211,2018,41,-95,1
211,2018,41,-89,3
211,2018,41,-87,11
211,2018,41,-83,8
211,2018,41,-81,13
211,2018,41,-79,1
211,2018,41,-77,2
211,2018,41,-75,16
211,2018,41,-73,18
211,2018,41,-71,3
211,2018,43,-123,1
211,2018,43,-103,1
211,2018,43,-97,2
211,2018,43,-91,2
211,2018,43,-89,15
211,2018,43,-87,3
211,2018,43,-85,3
211,2018,43,-83,10
211,2018,43,-81,28
211,2018,43,-79,34
211,2018,43,-77,6
211,2018,43,-73,10
211,2018,43,-71,12
211,2018,43,-69,3
211,2018,43,9,1
211,2018,45,-123,3
211,2018,45,-121,2
211,2018,45,-93,9
211,2018,45,-91,5
211,2018,45,-87,4
211,2018,45,-85,2
211,2018,45,-81,7
211,2018,45,-79,8
211,2018,45,-77,8
211,2018,45,-75,7
211,2018,45,-73,24
211,2018,45,-71,4
211,2018,45,-1,1
211,2018,45,5,1
211,2018,47,-123,1
211,2018,47,-115,1
211,2018,47,-87,1
211,2018,47,-85,1
211,2018,47,-83,2
211,2018,47,-81,1
211,2018,47,-79,2
211,2018,47,-63,1
211,2018,47,-53,2
211,2018,47,9,2
211,2018,49,-123,1
211,2018,49,-97,1
211,2018,49,-93,2
211,2018,51,-81,9
211,2018,51,-3,1
211,2018,53,-1,1
211,2018,55,9,1
211,2018,61,-135,1
212,2015,-31,31,1
212,2015,11,-85,1
212,2015,17,-97,2
212,2015,17,-93,1
212,2015,17,-89,3
212,2015,19,-99,1
212,2015,21,-105,1
212,2015,21,-101,1
212,2015,21,-99,1
212,2015,21,-89,2
212,2015,21,-87,1
212,2015,23,-107,5
212,2015,23,-99,1
212,2015,27,-97,1
212,2015,29,-99,1
212,2015,29,-95,3
212,2015,31,-111,2
212,2015,31,-99,1
212,2015,31,-97,1
212,2015,31,-95,2
212,2015,33,-107,1
212,2015,33,-97,7
212,2015,33,-85,1
212,2015,33,-83,2
212,2015,33,-81,3
212,2015,35,-85,1
212,2015,35,-83,1
212,2015,35,-81,1
212,2015,37,-123,3
212,2015,37,-119,2
212,2015,37,-97,1
212,2015,37,-81,1
212,2015,37,-77,1
212,2015,39,-123,8
212,2015,39,-105,2
212,2015,39,-89,1
212,2015,39,-85,1
212,2015,39,-77,2
212,2015,39,-75,1
212,2015,41,-89,2
212,2015,41,-87,1
212,2015,41,-81,3
212,2015,41,-75,4
212,2015,41,-73,1
212,2015,41,-71,1
212,2015,43,-83,1
212,2015,43,-81,1
212,2015,43,-73,7
212,2015,43,23,1
212,2015,45,-73,14
212,2015,45,-69,1
212,2015,47,-121,5
212,2015,47,-113,1
212,2015,47,-95,1
212,2015,47,-83,1
212,2015,49,-117,1
212,2015,49,3,1
212,2015,51,7,3
212,2016,9,-79,1
212,2016,13,101,1
212,2016,15,-97,1
212,2016,15,-95,11
212,2016,15,-87,1
212,2016,17,-93,2
212,2016,17,-91,1
212,2016,19,-99,24
212,2016,19,-95,2
212,2016,19,-93,1
212,2016,19,-71,5
212,2016,19,-69,6
212,2016,21,-99,4
212,2016,21,-97,3
212,2016,23,-101,2
212,2016,25,-101,10
212,2016,27,-99,19
212,2016,29,-107,1
212,2016,29,-99,1
212,2016,29,-97,1
212,2016,31,-111,1
212,2016,31,-109,1
212,2016,31,-105,17
212,2016,31,-97,8
212,2016,31,-91,2
212,2016,31,-87,5
212,2016,31,-83,12
212,2016,33,-119,4
212,2016,33,-117,11
212,2016,33,-97,14
212,2016,33,-87,4
212,2016,33,-85,1
212,2016,33,-83,1
212,2016,35,-117,1
212,2016,35,-99,1
212,2016,35,-95,1
212,2016,35,-93,1
212,2016,35,-87,3
212,2016,35,-83,1
212,2016,35,-79,3
212,2016,37,-123,29
212,2016,37,-121,3
212,2016,37,-119,17
212,2016,37,-105,3
212,2016,37,-103,2
212,2016,37,-97,1
212,2016,37,-93,3
212,2016,39,-123,7
212,2016,39,-121,2
212,2016,39,-111,4
212,2016,39,-93,2
212,2016,39,-85,3
212,2016,39,-81,9
212,2016,39,-77,10
212,2016,39,-75,9
212,2016,41,-121,1
212,2016,41,-107,8
212,2016,41,-105,1
212,2016,41,-95,1
212,2016,41,-91,1
212,2016,41,-89,3
212,2016,41,-87,10
212,2016,41,-85,1
212,2016,41,-83,4
212,2016,41,-81,3
212,2016,41,-75,6
212,2016,41,-73,3
212,2016,41,-71,3
212,2016,43,-91,2
212,2016,43,-89,17
212,2016,43,-87,3
212,2016,43,-85,1
212,2016,43,-83,1
212,2016,43,-81,9
212,2016,43,-79,8
212,2016,43,-77,2
212,2016,43,-73,4
212,2016,43,-71,2
212,2016,45,-93,1
212,2016,45,-79,6
212,2016,45,-75,1
212,2016,45,-73,10
212,2016,47,-117,2
212,2016,47,-93,1
212,2016,47,-53,1
212,2016,61,25,2
212,2017,3,101,8
212,2017,9,-79,3
212,2017,11,-87,6
212,2017,17,-97,1
212,2017,17,-93,2
212,2017,17,-91,1
212,2017,19,-103,1
212,2017,19,-99,3
212,2017,21,-105,1
212,2017,21,-99,1
212,2017,21,-87,4
212,2017,23,-107,2
212,2017,25,-101,2
212,2017,27,-99,25
212,2017,27,-97,3
212,2017,29,-99,1
212,2017,29,-95,11
212,2017,29,-83,2
212,2017,29,-81,1
212,2017,31,-111,6
212,2017,31,-109,2
212,2017,31,-97,7
212,2017,31,-95,3
212,2017,31,-91,1
212,2017,33,-117,10
212,2017,33,-111,2
212,2017,33,-109,2
212,2017,33,-99,1
212,2017,33,-97,13
212,2017,33,-95,1
212,2017,33,-87,2
212,2017,33,-85,1
212,2017,33,-83,2
212,2017,33,-81,4
212,2017,33,-79,1
212,2017,35,-119,19
212,2017,35,-97,1
212,2017,35,-95,1
212,2017,35,-93,2
212,2017,35,-89,1
212,2017,35,-83,7
212,2017,35,-79,11
212,2017,35,-77,2
212,2017,35,-75,9
212,2017,37,-123,4
212,2017,37,-121,3
212,2017,37,-119,28
212,2017,37,-115,2
212,2017,37,-93,3
212,2017,37,-87,1
212,2017,37,-85,1
212,2017,37,-83,5
212,2017,37,-79,3
212,2017,37,-77,3
212,2017,39,-123,3
212,2017,39,-121,2
212,2017,39,-119,2
212,2017,39,-105,5
212,2017,39,-91,8
212,2017,39,-89,1
212,2017,39,-87,4
212,2017,39,-85,1
