"Site","Date.Set","Time.Set","Date.Collected","Time.Collected","Trap","Frass.mass..mg.","Frass.number","Method","Notes"
"Botanical Garden","7/1/2019",09:05:00,"7/5/2019",09:50:00,"2B",14.3,34,"Milkjug/Mesh",NA
"Botanical Garden","7/1/2019",09:12:00,"7/5/2019",09:36:00,"3A",4.5,18,"Milkjug/Mesh",NA
"Botanical Garden","7/1/2019",09:12:00,"7/5/2019",09:36:00,"3B",11.6,23,"Milkjug/Mesh",NA
"Botanical Garden","7/1/2019",09:21:00,"7/5/2019",09:23:00,"4A",1.9,5,"Milkjug/Mesh",NA
"Botanical Garden","7/1/2019",09:21:00,"7/5/2019",09:23:00,"4B",8.7,16,"Milkjug/Mesh",NA
"Botanical Garden","7/1/2019",09:30:00,"7/5/2019",09:11:00,"5A",11.2,9,"Milkjug/Mesh",NA
"Botanical Garden","7/1/2019",09:30:00,"7/5/2019",09:11:00,"5B",5.6,13,"Milkjug/Mesh",NA
"Botanical Garden","7/1/2019",09:36:00,"7/5/2019",08:59:00,"6A",7.5,36,"Milkjug/Mesh",NA
"Botanical Garden","7/1/2019",09:36:00,"7/5/2019",08:59:00,"6B",32.4,27,"Milkjug/Mesh",NA
"Botanical Garden","7/1/2019",09:45:00,"7/5/2019",08:46:00,"7A",10.9,46,"Milkjug/Mesh",NA
"Botanical Garden","7/1/2019",09:45:00,"7/5/2019",08:46:00,"7B",23.4,51,"Milkjug/Mesh",NA
"Botanical Garden","7/1/2019",09:54:00,"7/5/2019",08:36:00,"8A",4.8,23,"Milkjug/Mesh",NA
"Botanical Garden","7/1/2019",09:54:00,"7/5/2019",08:36:00,"8B",12.8,32,"Milkjug/Mesh",NA
"Botanical Garden","7/5/2019",08:36:00,"7/8/2019",09:56:00,"8A",11,12,"Milkjug/Mesh","Put under heat lamp at 10:16-taken out at 10:57"
"Botanical Garden","7/5/2019",08:36:00,"7/8/2019",09:56:00,"8B",0.1,3,"Milkjug/Mesh","Put under heat lamp at 10:16-taken out at 10:57"
"Botanical Garden","7/5/2019",08:46:00,"7/8/2019",09:47:00,"7A",1.9,5,"Milkjug/Mesh","Put under heat lamp at 10:16-taken out at 10:57"
"Botanical Garden","7/5/2019",08:46:00,"7/8/2019",09:47:00,"7B",1.9,10,"Milkjug/Mesh","Put under heat lamp at 10:16-taken out at 10:57"
"Botanical Garden","7/5/2019",08:59:00,"7/8/2019",09:41:00,"6A",7,8,"Milkjug/Mesh","Put under heat lamp at 10:16-taken out at 10:57"
"Botanical Garden","7/5/2019",08:59:00,"7/8/2019",09:41:00,"6B",6.2,8,"Milkjug/Mesh","Put under heat lamp at 10:16-taken out at 10:50"
"Botanical Garden","7/5/2019",09:11:00,"7/8/2019",09:34:00,"5A",4.3,5,"Milkjug/Mesh","Put under heat lamp at 10:16-taken out at 10:57"
"Botanical Garden","7/5/2019",09:11:00,"7/8/2019",09:34:00,"5B",11.1,10,"Milkjug/Mesh","Put under heat lamp at 10:16-taken out at 10:57"
"Botanical Garden","7/5/2019",09:23:00,"7/8/2019",09:23:00,"4A",0.3,3,"Milkjug/Mesh","Put under heat lamp at 10:16-taken out at 10:50"
"Botanical Garden","7/5/2019",09:23:00,"7/8/2019",09:23:00,"4B",8.7,15,"Milkjug/Mesh","Put under heat lamp at 10:16-taken out at 10:57"
"Botanical Garden","7/5/2019",09:36:00,"7/8/2019",09:17:00,"3A",12,30,"Milkjug/Mesh","Put under heat lamp at 10:16-taken out at 10:57"
"Botanical Garden","7/5/2019",09:36:00,"7/8/2019",09:17:00,"3B",1.9,10,"Milkjug/Mesh","Put under heat lamp at 10:16-taken out at 10:57"
"Botanical Garden","7/5/2019",09:50:00,"7/8/2019",09:07:00,"2A",3.6,14,"Milkjug/Mesh","Put under heat lamp at 10:16-taken out at 10:57"
"Botanical Garden","7/5/2019",09:50:00,"7/8/2019",09:07:00,"2B",0.7,5,"Milkjug/Mesh","Put under heat lamp at 10:16-taken out at 10:57"
"Botanical Garden","7/5/2019",10:05:00,"7/8/2019",08:58:00,"1A",6.2,9,"Milkjug/Mesh","Put under heat lamp at 10:16-taken out at 10:50"
"Botanical Garden","7/5/2019",10:05:00,"7/8/2019",08:58:00,"1B",2.3,5,"Milkjug/Mesh","Put under heat lamp at 10:16-taken out at 10:50"
"Prairie Ridge","7/2/2019",09:05:00,"7/9/2019",10:40:00,"10",33.7,22,"Milkjug/Mesh",NA
"Prairie Ridge","7/2/2019",09:13:00,"7/9/2019",10:34:00,"9",32.6,32,"Milkjug/Mesh",NA
"Prairie Ridge","7/2/2019",09:20:00,"7/9/2019",10:23:00,"1",17.7,17,"Milkjug/Mesh",NA
"Prairie Ridge","7/2/2019",09:29:00,"7/9/2019",10:16:00,"2",9.7,12,"Milkjug/Mesh",NA
"Prairie Ridge","7/2/2019",09:38:00,"7/9/2019",10:11:00,"3",13.7,23,"Milkjug/Mesh",NA
"Prairie Ridge","7/2/2019",09:49:00,"7/9/2019",10:06:00,"4",10.5,17,"Milkjug/Mesh",NA
"Prairie Ridge","7/2/2019",09:58:00,"7/9/2019",09:59:00,"5",16.3,41,"Milkjug/Mesh",NA
"Prairie Ridge","7/2/2019",10:07:00,"7/9/2019",09:52:00,"12",2.3,10,"Milkjug/Mesh",NA
"Prairie Ridge","7/2/2019",10:12:00,"7/9/2019",09:44:00,"6",6.5,22,"Milkjug/Mesh",NA
"Prairie Ridge","7/2/2019",10:22:00,"7/9/2019",09:40:00,"11",6.3,21,"Milkjug/Mesh",NA
"Prairie Ridge","7/2/2019",10:30:00,"7/9/2019",09:29:00,"8",48.8,38,"Milkjug/Mesh",NA
"Prairie Ridge","7/2/2019",10:30:00,"7/9/2019",09:29:00,"7",6.2,15,"Milkjug/Mesh",NA
"Botanical Garden","7/8/2019",08:58:00,"7/11/2019",09:42:00,"1A",7.6,30,"Milkjug/Mesh",NA
"Botanical Garden","7/8/2019",08:58:00,"7/11/2019",09:42:00,"1B",4.3,16,"Milkjug/Mesh",NA
"Botanical Garden","7/8/2019",09:07:00,"7/11/2019",09:34:00,"2A",1.3,9,"Milkjug/Mesh",NA
"Botanical Garden","7/8/2019",09:07:00,"7/11/2019",09:34:00,"2B",3.8,9,"Milkjug/Mesh",NA
"Botanical Garden","7/8/2019",09:17:00,"7/11/2019",09:26:00,"3A",0.2,2,"Milkjug/Mesh",NA
"Botanical Garden","7/8/2019",09:17:00,"7/11/2019",09:26:00,"3B",5.8,22,"Milkjug/Mesh",NA
"Botanical Garden","7/8/2019",09:23:00,"7/11/2019",09:19:00,"4A",13.2,4,"Milkjug/Mesh",NA
"Botanical Garden","7/8/2019",09:23:00,"7/11/2019",09:19:00,"4B",28.8,25,"Milkjug/Mesh",NA
"Botanical Garden","7/8/2019",09:34:00,"7/11/2019",09:10:00,"5A",8.4,11,"Milkjug/Mesh",NA
"Botanical Garden","7/8/2019",09:34:00,"7/11/2019",09:10:00,"5B",6.1,8,"Milkjug/Mesh",NA
"Botanical Garden","7/8/2019",09:41:00,"7/11/2019",09:04:00,"6A",2.4,8,"Milkjug/Mesh",NA
"Botanical Garden","7/8/2019",09:41:00,"7/11/2019",09:04:00,"6B",2.4,10,"Milkjug/Mesh",NA
"Botanical Garden","7/8/2019",09:47:00,"7/11/2019",08:56:00,"7A",2.7,7,"Milkjug/Mesh",NA
"Botanical Garden","7/8/2019",09:47:00,"7/11/2019",08:56:00,"7B",3.2,14,"Milkjug/Mesh",NA
"Botanical Garden","7/8/2019",09:56:00,"7/11/2019",08:51:00,"8A",0.5,3,"Milkjug/Mesh",NA
"Botanical Garden","7/8/2019",09:56:00,"7/11/2019",08:51:00,"8B",4.5,10,"Milkjug/Mesh",NA
"Prairie Ridge","7/9/2019",09:29:00,"7/12/2019",10:31:00,"8",11.7,14,"Milkjug/Mesh","Some frass lost due to rain"
"Prairie Ridge","7/9/2019",09:29:00,"7/12/2019",10:31:00,"7",11.3,10,"Milkjug/Mesh","Some frass lost due to rain"
"Prairie Ridge","7/9/2019",09:40:00,"7/12/2019",10:22:00,"11",3.2,13,"Milkjug/Mesh","Some frass lost due to rain"
"Prairie Ridge","7/9/2019",09:44:00,"7/12/2019",10:14:00,"6",12.5,38,"Milkjug/Mesh","Some frass lost due to rain"
"Prairie Ridge","7/9/2019",09:52:00,"7/12/2019",10:08:00,"12",1.2,4,"Milkjug/Mesh","Some frass lost due to rain"
"Prairie Ridge","7/9/2019",09:59:00,"7/12/2019",10:05:00,"5",2.3,9,"Milkjug/Mesh","Some frass lost due to rain, missing 1: CZZ beatsheet, Hurlbert"
"Prairie Ridge","7/9/2019",10:06:00,"7/12/2019",09:53:00,"4",0,0,"Milkjug/Mesh","Some frass lost due to rain"
"Prairie Ridge","7/9/2019",10:11:00,"7/12/2019",09:42:00,"3",4.4,6,"Milkjug/Mesh","Some frass lost due to rain"
"Prairie Ridge","7/9/2019",10:16:00,"7/12/2019",09:33:00,"2",1.9,4,"Milkjug/Mesh","Some frass lost due to rain, missing 1: CZM boxelder so OK"
"Prairie Ridge","7/9/2019",10:23:00,"7/12/2019",09:23:00,"1",3.1,6,"Milkjug/Mesh","Some frass lost due to rain, missing 2: boxelder beatsheets"
"Prairie Ridge","7/9/2019",10:34:00,"7/12/2019",09:13:00,"9",12.2,10,"Milkjug/Mesh","Some frass lost due to rain, missing 1 boxelder beatsheet"
"Prairie Ridge","7/9/2019",10:40:00,"7/12/2019",09:06:00,"10",6.4,9,"Milkjug/Mesh","Some frass lost due to rain"
"Botanical Garden","7/11/2019",08:51:00,"7/15/2019",10:02:00,"8A",17.3,17,"Milkjug/Mesh",NA
"Botanical Garden","7/11/2019",08:51:00,"7/15/2019",10:02:00,"8B",24.3,9,"Milkjug/Mesh",NA
"Botanical Garden","7/11/2019",08:56:00,"7/15/2019",09:54:00,"7A",1.1,1,"Milkjug/Mesh",NA
"Botanical Garden","7/11/2019",08:56:00,"7/15/2019",09:54:00,"7B",3.9,11,"Milkjug/Mesh",NA
"Botanical Garden","7/11/2019",09:04:00,"7/15/2019",09:48:00,"6A",11.6,12,"Milkjug/Mesh",NA
"Botanical Garden","7/11/2019",09:04:00,"7/15/2019",09:48:00,"6B",13.4,12,"Milkjug/Mesh",NA
"Botanical Garden","7/11/2019",09:10:00,"7/15/2019",09:36:00,"5A",1.4,9,"Milkjug/Mesh",NA
"Botanical Garden","7/11/2019",09:10:00,"7/15/2019",09:36:00,"5B",12.6,6,"Milkjug/Mesh",NA
"Botanical Garden","7/11/2019",09:19:00,"7/15/2019",09:28:00,"4A",0.2,3,"Milkjug/Mesh",NA
"Botanical Garden","7/11/2019",09:19:00,"7/15/2019",09:28:00,"4B",42.5,46,"Milkjug/Mesh",NA
"Botanical Garden","7/11/2019",09:26:00,"7/15/2019",09:18:00,"3A",3.5,14,"Milkjug/Mesh",NA
"Botanical Garden","7/11/2019",09:26:00,"7/15/2019",09:18:00,"3B",3.9,17,"Milkjug/Mesh",NA
"Botanical Garden","7/11/2019",09:34:00,"7/15/2019",09:07:00,"2A",4.3,22,"Milkjug/Mesh",NA
"Botanical Garden","7/11/2019",09:34:00,"7/15/2019",09:07:00,"2B",10.1,13,"Milkjug/Mesh",NA
"Botanical Garden","7/11/2019",09:42:00,"7/15/2019",08:57:00,"1A",5.6,15,"Milkjug/Mesh",NA
"Botanical Garden","7/11/2019",09:42:00,"7/15/2019",08:57:00,"1B",7.4,21,"Milkjug/Mesh",NA
"Prairie Ridge","7/12/2019",09:06:00,"7/16/2019",10:49:00,"10",1.3,2,"Milkjug/Mesh",NA
"Prairie Ridge","7/12/2019",09:13:00,"7/16/2019",10:42:00,"9",33.1,18,"Milkjug/Mesh",NA
"Prairie Ridge","7/12/2019",09:23:00,"7/16/2019",10:34:00,"1",0.5,3,"Milkjug/Mesh",NA
"Prairie Ridge","7/12/2019",09:33:00,"7/16/2019",10:27:00,"2",0.4,2,"Milkjug/Mesh",NA
"Prairie Ridge","7/12/2019",09:42:00,"7/16/2019",10:19:00,"3",7.2,11,"Milkjug/Mesh",NA
"Prairie Ridge","7/12/2019",09:53:00,"7/16/2019",10:13:00,"4",2.1,19,"Milkjug/Mesh",NA
"Prairie Ridge","7/12/2019",10:05:00,"7/16/2019",10:01:00,"5",7.2,6,"Milkjug/Mesh",NA
"Prairie Ridge","7/12/2019",10:08:00,"7/16/2019",09:56:00,"12",0,0,"Milkjug/Mesh",NA
"Prairie Ridge","7/12/2019",10:14:00,"7/16/2019",09:44:00,"6",3.5,11,"Milkjug/Mesh",NA
"Prairie Ridge","7/12/2019",10:22:00,"7/16/2019",09:37:00,"11",2.7,15,"Milkjug/Mesh",NA
"Prairie Ridge","7/12/2019",10:31:00,"7/16/2019",09:29:00,"7",0.6,5,"Milkjug/Mesh",NA
"Prairie Ridge","7/12/2019",10:31:00,"7/16/2019",09:29:00,"8",26,19,"Milkjug/Mesh",NA
"Botanical Garden","7/15/2019",08:57:00,"7/18/2019",09:58:00,"1A",5.7,12,"Milkjug/Mesh",NA
"Botanical Garden","7/15/2019",08:57:00,"7/18/2019",09:58:00,"1B",1,4,"Milkjug/Mesh",NA
"Botanical Garden","7/15/2019",09:07:00,"7/18/2019",09:50:00,"2A",3.5,18,"Milkjug/Mesh",NA
"Botanical Garden","7/15/2019",09:07:00,"7/18/2019",09:50:00,"2B",0.5,4,"Milkjug/Mesh",NA
"Botanical Garden","7/15/2019",09:18:00,"7/18/2019",09:41:00,"3A",0.4,1,"Milkjug/Mesh",NA
"Botanical Garden","7/15/2019",09:18:00,"7/18/2019",09:41:00,"3B",2.3,8,"Milkjug/Mesh",NA
"Botanical Garden","7/15/2019",09:28:00,"7/18/2019",09:32:00,"4A",0.1,1,"Milkjug/Mesh",NA
"Botanical Garden","7/15/2019",09:28:00,"7/18/2019",09:32:00,"4B",8.5,21,"Milkjug/Mesh",NA
"Botanical Garden","7/15/2019",09:36:00,"7/18/2019",09:24:00,"5A",7.5,15,"Milkjug/Mesh",NA
"Botanical Garden","7/15/2019",09:36:00,"7/18/2019",09:24:00,"5B",3.5,17,"Milkjug/Mesh",NA
"Botanical Garden","7/15/2019",09:48:00,"7/18/2019",09:13:00,"6A",6.9,16,"Milkjug/Mesh",NA
"Botanical Garden","7/15/2019",09:48:00,"7/18/2019",09:13:00,"6B",1.7,7,"Milkjug/Mesh",NA
"Botanical Garden","7/15/2019",09:54:00,"7/18/2019",09:01:00,"7A",2,25,"Milkjug/Mesh",NA
"Botanical Garden","7/15/2019",09:54:00,"7/18/2019",09:01:00,"7B",4.4,24,"Milkjug/Mesh",NA
"Botanical Garden","7/15/2019",10:02:00,"7/18/2019",08:54:00,"8A",19.8,15,"Milkjug/Mesh",NA
"Botanical Garden","7/15/2019",10:02:00,"7/18/2019",08:54:00,"8B",4.4,15,"Milkjug/Mesh",NA
"Prairie Ridge","7/16/2019",10:49:00,"7/19/2019",09:10:00,"10",3.2,12,"Milkjug/Mesh",NA
"Prairie Ridge","7/16/2019",10:42:00,"7/19/2019",09:17:00,"9",12.2,38,"Milkjug/Mesh",NA
"Prairie Ridge","7/16/2019",10:34:00,"7/19/2019",09:26:00,"1",1.2,9,"Milkjug/Mesh",NA
"Prairie Ridge","7/16/2019",10:27:00,"7/19/2019",09:34:00,"2",4.3,11,"Milkjug/Mesh",NA
"Prairie Ridge","7/16/2019",10:19:00,"7/19/2019",09:43:00,"3",6.9,18,"Milkjug/Mesh",NA
"Prairie Ridge","7/16/2019",10:13:00,"7/19/2019",09:54:00,"4",2.1,10,"Milkjug/Mesh",NA
"Prairie Ridge","7/16/2019",10:01:00,"7/19/2019",10:03:00,"5",2.4,6,"Milkjug/Mesh",NA
"Prairie Ridge","7/16/2019",09:56:00,"7/19/2019",10:09:00,"12",2.8,14,"Milkjug/Mesh",NA
"Prairie Ridge","7/16/2019",09:44:00,"7/19/2019",10:18:00,"6",4,10,"Milkjug/Mesh",NA
"Prairie Ridge","7/16/2019",09:37:00,"7/19/2019",10:27:00,"11",2.9,16,"Milkjug/Mesh",NA
"Prairie Ridge","7/16/2019",09:29:00,"7/19/2019",10:38:00,"7",8.4,6,"Milkjug/Mesh",NA
"Prairie Ridge","7/16/2019",09:29:00,"7/19/2019",10:38:00,"8",7.1,13,"Milkjug/Mesh",NA
"Botanical Garden","7/18/2019",08:54:00,"7/22/2019",10:07:00,"8A",13.6,24,"Milkjug/Mesh",NA
"Botanical Garden","7/18/2019",08:54:00,"7/22/2019",10:07:00,"8B",12.7,14,"Milkjug/Mesh",NA
"Botanical Garden","7/18/2019",09:01:00,"7/22/2019",09:58:00,"7A",1.9,10,"Milkjug/Mesh",NA
"Botanical Garden","7/18/2019",09:01:00,"7/22/2019",09:58:00,"7B",3.9,25,"Milkjug/Mesh",NA
"Botanical Garden","7/18/2019",09:13:00,"7/22/2019",09:50:00,"6A",0,0,"Milkjug/Mesh",NA
"Botanical Garden","7/18/2019",09:13:00,"7/22/2019",09:50:00,"6B",10.3,7,"Milkjug/Mesh",NA
"Botanical Garden","7/18/2019",09:24:00,"7/22/2019",09:42:00,"5A",5.7,5,"Milkjug/Mesh",NA
"Botanical Garden","7/18/2019",09:24:00,"7/22/2019",09:42:00,"5B",11,7,"Milkjug/Mesh",NA
"Botanical Garden","7/18/2019",09:32:00,"7/22/2019",09:31:00,"4A",0.6,5,"Milkjug/Mesh",NA
"Botanical Garden","7/18/2019",09:32:00,"7/22/2019",09:31:00,"4B",2.2,12,"Milkjug/Mesh",NA
"Botanical Garden","7/18/2019",09:41:00,"7/22/2019",09:21:00,"3A",1.4,18,"Milkjug/Mesh",NA
"Botanical Garden","7/18/2019",09:41:00,"7/22/2019",09:21:00,"3B",2.6,10,"Milkjug/Mesh",NA
"Botanical Garden","7/18/2019",09:50:00,"7/22/2019",09:12:00,"2A",9,13,"Milkjug/Mesh",NA
"Botanical Garden","7/18/2019",09:50:00,"7/22/2019",09:12:00,"2B",12.4,14,"Milkjug/Mesh",NA
"Botanical Garden","7/18/2019",09:58:00,"7/22/2019",09:02:00,"1A",12.4,16,"Milkjug/Mesh",NA
"Botanical Garden","7/18/2019",09:58:00,"7/22/2019",09:02:00,"1B",5.3,8,"Milkjug/Mesh",NA
"Prairie Ridge","7/19/2019",09:10:00,"7/23/2019",10:51:00,"10",1.1,4,"Milkjug/Mesh",NA
"Prairie Ridge","7/19/2019",09:17:00,"7/23/2019",10:45:00,"9",9.8,15,"Milkjug/Mesh",NA
"Prairie Ridge","7/19/2019",09:26:00,"7/23/2019",10:38:00,"1",1.8,4,"Milkjug/Mesh",NA
"Prairie Ridge","7/19/2019",09:34:00,"7/23/2019",10:32:00,"2",12.6,11,"Milkjug/Mesh",NA
"Prairie Ridge","7/19/2019",09:43:00,"7/23/2019",10:22:00,"3",1.6,9,"Milkjug/Mesh",NA
"Prairie Ridge","7/19/2019",09:54:00,"7/23/2019",10:15:00,"4",5.2,10,"Milkjug/Mesh",NA
"Prairie Ridge","7/19/2019",10:03:00,"7/23/2019",10:08:00,"5",16.1,33,"Milkjug/Mesh",NA
"Prairie Ridge","7/19/2019",10:09:00,"7/23/2019",10:01:00,"12",4.2,11,"Milkjug/Mesh",NA
"Prairie Ridge","7/19/2019",10:18:00,"7/23/2019",09:54:00,"6",2,5,"Milkjug/Mesh",NA
"Prairie Ridge","7/19/2019",10:27:00,"7/23/2019",09:46:00,"11",2.6,7,"Milkjug/Mesh",NA
"Prairie Ridge","7/19/2019",10:38:00,"7/23/2019",09:37:00,"8",11.8,36,"Milkjug/Mesh",NA
"Prairie Ridge","7/19/2019",10:38:00,"7/23/2019",09:37:00,"7",8.1,11,"Milkjug/Mesh",NA
"Botanical Garden","7/22/2019",09:58:00,"7/25/2019",10:01:00,"1A",2.1,10,"Milkjug/Mesh",NA
"Botanical Garden","7/22/2019",09:58:00,"7/25/2019",10:01:00,"1B",0.3,4,"Milkjug/Mesh",NA
"Botanical Garden","7/22/2019",09:50:00,"7/25/2019",09:53:00,"2A",1.2,2,"Milkjug/Mesh",NA
"Botanical Garden","7/22/2019",09:50:00,"7/25/2019",09:53:00,"2B",2.7,10,"Milkjug/Mesh",NA
"Botanical Garden","7/22/2019",09:41:00,"7/25/2019",09:40:00,"3A",NA,NA,"Milkjug/Mesh","Trap knocked over by fallen limb"
"Botanical Garden","7/22/2019",09:41:00,"7/25/2019",09:40:00,"3B",0,0,"Milkjug/Mesh",NA
"Botanical Garden","7/22/2019",09:32:00,"7/25/2019",09:30:00,"4A",0.1,2,"Milkjug/Mesh",NA
"Botanical Garden","7/22/2019",09:32:00,"7/25/2019",09:30:00,"4B",0.6,5,"Milkjug/Mesh",NA
"Botanical Garden","7/22/2019",09:24:00,"7/25/2019",09:22:00,"5A",0,0,"Milkjug/Mesh",NA
"Botanical Garden","7/22/2019",09:24:00,"7/25/2019",09:22:00,"5B",0.1,1,"Milkjug/Mesh",NA
"Botanical Garden","7/22/2019",09:13:00,"7/25/2019",09:14:00,"6A",0.9,4,"Milkjug/Mesh",NA
"Botanical Garden","7/22/2019",09:13:00,"7/25/2019",09:14:00,"6B",1.7,15,"Milkjug/Mesh",NA
"Botanical Garden","7/22/2019",09:01:00,"7/25/2019",09:06:00,"7A",0.3,4,"Milkjug/Mesh",NA
"Botanical Garden","7/22/2019",09:01:00,"7/25/2019",09:06:00,"7B",7.9,12,"Milkjug/Mesh",NA
"Botanical Garden","7/22/2019",08:54:00,"7/25/2019",08:59:00,"8A",1.6,5,"Milkjug/Mesh",NA
"Botanical Garden","7/22/2019",08:54:00,"7/25/2019",08:59:00,"8B",2.4,11,"Milkjug/Mesh",NA
"Prairie Ridge","7/23/2019",10:51:00,"7/26/2019",09:07:00,"10",3.6,4,"Milkjug/Mesh",NA
"Prairie Ridge","7/23/2019",10:45:00,"7/26/2019",09:12:00,"9",22.3,25,"Milkjug/Mesh",NA
"Prairie Ridge","7/23/2019",10:38:00,"7/26/2019",09:15:00,"1",3,7,"Milkjug/Mesh",NA
"Prairie Ridge","7/23/2019",10:32:00,"7/26/2019",09:22:00,"2",1.2,5,"Milkjug/Mesh",NA
"Prairie Ridge","7/23/2019",10:22:00,"7/26/2019",09:29:00,"3",0.2,1,"Milkjug/Mesh",NA
"Prairie Ridge","7/23/2019",10:15:00,"7/26/2019",09:36:00,"4",0,0,"Milkjug/Mesh",NA
"Prairie Ridge","7/23/2019",10:08:00,"7/26/2019",09:44:00,"5",6.8,24,"Milkjug/Mesh",NA
"Prairie Ridge","7/23/2019",10:01:00,"7/26/2019",09:44:00,"12",4.5,11,"Milkjug/Mesh",NA
"Prairie Ridge","7/23/2019",09:54:00,"7/26/2019",09:49:00,"6",1.5,7,"Milkjug/Mesh",NA
"Prairie Ridge","7/23/2019",09:46:00,"7/26/2019",09:57:00,"11",5.5,20,"Milkjug/Mesh",NA
"Prairie Ridge","7/23/2019",09:37:00,"7/26/2019",09:58:00,"7",6.6,8,"Milkjug/Mesh",NA
"Prairie Ridge","7/23/2019",09:37:00,"7/26/2019",09:58:00,"8",4,7,"Milkjug/Mesh",NA
"Botanical Garden","5/14/2021",10:30:00,"5/17/2021",11:15:00,"8a",4,10,"Milkjug/Mesh",NA
"Botanical Garden","5/14/2021",10:32:00,"5/17/2021",11:17:00,"8b",0.2,2,"Milkjug/Mesh",NA
"Botanical Garden","5/14/2021",10:15:00,"5/17/2021",10:56:00,"7a",1.3,20,"Milkjug/Mesh",NA
"Botanical Garden","5/14/2021",10:20:00,"5/17/2021",11:00:00,"7b",0.2,5,"Milkjug/Mesh",NA
"Botanical Garden","5/14/2021",10:45:00,"5/17/2021",10:36:00,"6a",0.2,7,"Milkjug/Mesh",NA
"Botanical Garden","5/14/2021",10:50:00,"5/17/2021",10:39:00,"6b",0.6,5,"Milkjug/Mesh",NA
"Botanical Garden","5/14/2021",10:56:00,"5/17/2021",10:22:00,"5a",0,0,"Milkjug/Mesh",NA
"Botanical Garden","5/14/2021",10:58:00,"5/17/2021",10:24:00,"5b",0.1,3,"Milkjug/Mesh",NA
"Botanical Garden","5/14/2021",11:09:00,"5/17/2021",10:02:00,"4a",0.4,1,"Milkjug/Mesh",NA
"Botanical Garden","5/14/2021",11:10:00,"5/17/2021",10:04:00,"4b",0,0,"Milkjug/Mesh",NA
"Botanical Garden","5/14/2021",11:18:00,"5/17/2021",09:05:00,"3a",0.5,4,"Milkjug/Mesh",NA
"Botanical Garden","5/14/2021",11:19:00,"5/17/2021",09:00:00,"3b",1,1,"Milkjug/Mesh",NA
"Botanical Garden","5/14/2021",11:28:00,"5/17/2021",09:06:00,"2a",0.8,3,"Milkjug/Mesh",NA
"Botanical Garden","5/14/2021",11:31:00,"5/17/2021",09:00:00,"2b",0.3,1,"Milkjug/Mesh",NA
"Botanical Garden","5/14/2021",11:48:00,"5/17/2021",09:05:00,"1a",0.8,3,"Milkjug/Mesh",NA
"Botanical Garden","5/14/2021",11:53:00,"5/17/2021",09:01:00,"1b",2,5,"Milkjug/Mesh",NA
"Prairie Ridge","5/18/2021",09:07:00,"5/18/2021",11:11:00,"1",0.1,4,"Milkjug/Mesh","a lot of small dirt specks"
"Prairie Ridge","5/18/2021",10:02:00,"5/18/2021",11:06:00,"2",1.4,1,"Milkjug/Mesh",NA
"Botanical Garden","5/17/2021",11:15:00,"5/20/2021",08:00:00,"8a",1.9,10,"Milkjug/Mesh",NA
"Botanical Garden","5/17/2021",11:17:00,"5/20/2021",08:05:00,"8b",1.7,14,"Milkjug/Mesh",NA
"Botanical Garden","5/17/2021",10:56:00,"5/20/2021",09:03:00,"7a",0.4,4,"Milkjug/Mesh",NA
"Botanical Garden","5/17/2021",11:00:00,"5/20/2021",09:05:00,"7b",2.3,8,"Milkjug/Mesh",NA
"Botanical Garden","5/17/2021",10:36:00,"5/20/2021",09:03:00,"6a",2.6,10,"Milkjug/Mesh",NA
"Botanical Garden","5/17/2021",10:39:00,"5/20/2021",09:05:00,"6b",1.4,4,"Milkjug/Mesh",NA
"Botanical Garden","5/17/2021",10:22:00,"5/20/2021",09:06:00,"5a",1.9,10,"Milkjug/Mesh",NA
"Botanical Garden","5/17/2021",10:24:00,"5/20/2021",09:09:00,"5b",NA,NA,"Milkjug/Mesh","fell on the floor while sorting was occurring however there wasn't much of anything in the cup"
"Botanical Garden","5/17/2021",10:02:00,"5/20/2021",09:06:00,"4a",0.5,14,"Milkjug/Mesh",NA
"Botanical Garden","5/17/2021",10:04:00,"5/20/2021",09:00:00,"4b",0.9,8,"Milkjug/Mesh",NA
"Botanical Garden","5/17/2021",09:05:00,"5/20/2021",10:00:00,"3a",0.4,9,"Milkjug/Mesh",NA
"Botanical Garden","5/17/2021",09:00:00,"5/20/2021",10:02:00,"3b",0.9,11,"Milkjug/Mesh",NA
"Botanical Garden","5/17/2021",09:06:00,"5/20/2021",10:12:00,"2a",1.5,9,"Milkjug/Mesh",NA
"Botanical Garden","5/17/2021",09:00:00,"5/20/2021",10:14:00,"2b",3.2,5,"Milkjug/Mesh",NA
"Botanical Garden","5/17/2021",09:05:00,"5/20/2021",10:29:00,"1a",0.9,6,"Milkjug/Mesh",NA
"Botanical Garden","5/17/2021",09:01:00,"5/20/2021",10:31:00,"1b",2.7,10,"Milkjug/Mesh",NA
"Prairie Ridge","5/21/2021",09:08:00,"5/25/2021",11:33:00,"8",NA,NA,"Milkjug/Mesh","new location under completely cherry canopy; trap knocked over; under heat lamp for an hour (1:30-2:30 pm)"
"Prairie Ridge","5/21/2021",09:08:00,"5/25/2021",11:25:00,"7",0.1,1,"Milkjug/Mesh","70% tuliptree, 20% red maple, 10% sweetgum; trap tilted slightly; under heat lamp for an hour"
"Prairie Ridge","5/21/2021",09:00:00,"5/25/2021",11:14:00,"11",0.3,2,"Milkjug/Mesh","100% tuliptree; lots of dirt?; under heat lamp for an hour"
